run,algorithm,makespan,energy,radar_risk
0,MOGWO,696.000000,1208.874920,5549.343920
0,MOGWO,711.000000,1296.441661,619.183320
0,MOGWO,718.000000,1249.530345,0.000000
0,MOGWO,703.000000,1193.235507,1559.895109
0,MOGWO,721.000000,1226.835731,0.000000
0,MOGWO,718.000000,1236.381234,154.214963
0,MOGWO,718.000000,1116.892123,770.415657
0,MOGWO,715.000000,1076.866307,8575.009749
0,MOGWO,713.000000,1099.718170,5038.014255
0,MOGWO,809.000000,970.241579,2635.226940
0,MOGWO,730.000000,1035.737854,3756.144897
0,MOGWO,803.000000,1005.399463,0.000000
0,MOGWO,701.000000,1123.071675,2020.125922
0,MOGWO,730.000000,1112.772004,310.753813
0,MOGWO,736.000000,1073.173407,0.000000
0,MOGWO,717.000000,1010.375049,4062.972709
0,MOGWO,717.000000,1081.356067,1236.772115
0,MOGWO,915.000000,949.708899,0.000000
0,MOGWO,708.000000,1121.774294,5832.180639
0,MOGWO,918.000000,927.914519,0.000000
0,MOGWO,736.000000,1044.354196,1245.415103
0,MOGWO,745.000000,1032.842097,0.000000
0,MOGWO,733.000000,1066.604962,308.828416
0,MOGWO,759.000000,1013.402207,310.491845
0,MOGWO,740.000000,1036.712505,2015.866952
0,MOGWO,730.000000,1123.814501,0.000000
0,MOGWO,742.000000,1021.823601,155.790388
0,MOGWO,705.000000,1280.985491,1553.907570
0,MOGWO,721.000000,1176.644293,154.311672
0,MOGWO,742.000000,1008.223610,6875.610919
0,MOGWO,724.000000,1059.623834,618.700211
0,MOGWO,922.000000,904.221336,1414.814232
0,MOGWO,927.000000,818.798954,0.000000
0,MOGWO,924.000000,867.138622,1857.843257
0,MOGWO,916.000000,886.356159,4226.282190
0,MOGWO,914.000000,966.611986,0.000000
0,MOGWO,717.000000,1047.800743,2784.471278
0,MOGWO,712.000000,1114.607359,1236.772115
0,MOGWO,697.000000,1152.926185,8940.134195
0,MOGWO,715.000000,1186.058950,462.615457
0,MOGWO,912.000000,959.068681,2165.894016
0,MOGWO,919.000000,887.376054,2165.621236
0,MOGWO,909.000000,975.457864,773.945014
0,MOGWO,916.000000,901.644260,2331.519652
0,MOGWO,915.000000,911.030244,3101.646280
0,MOGWO,915.000000,906.318984,3749.894577
0,MOGWO,914.000000,943.277976,1939.708877
0,MOGWO,914.000000,939.589000,2336.327234
0,MOGWO,912.000000,951.985283,2984.040363
0,MOGWO,926.000000,869.604170,1081.325653
0,MOGWO,712.000000,1114.343270,5338.585403
0,MOGWO,718.000000,1044.545661,772.314430
0,MOGWO,730.000000,1102.881924,616.967411
0,MOGWO,909.000000,964.631517,1391.657313
0,MOGWO,913.000000,936.054139,3230.009592
0,MOGWO,927.000000,808.619042,1545.675693
0,MOGWO,745.000000,970.049055,6149.156159
0,MOGWO,730.000000,1039.701845,2795.482247
0,MOGWO,923.000000,899.276864,0.000000
0,MOGWO,927.000000,814.343792,154.450378
0,MOGWO,872.000000,976.053110,776.075122
0,MOGWO,800.000000,984.354685,1237.077131
0,MOGWO,869.000000,969.587449,1390.684817
0,MOGWO,818.000000,975.832828,1390.885504
0,MOGWO,869.000000,976.888148,463.606612
0,MOGWO,919.000000,911.587390,0.000000
0,MOGWO,914.000000,904.529775,4583.646182
0,MOGWO,920.000000,887.043051,1545.675693
0,MOGWO,914.000000,916.165463,3328.659620
0,MOGWO,928.000000,740.964867,0.000000
0,MOGWO,926.000000,864.022040,3711.510964
0,MOGWO,740.000000,1057.512128,309.402915
0,MOGWO,913.000000,937.483598,2640.934348
0,MOGWO,911.000000,955.319071,3738.560929
0,MOGWO,914.000000,951.308275,1236.346155
0,MOGWO,915.000000,896.148442,4510.793772
0,MOGWO,821.000000,1004.047640,154.109187
0,MOGWO,913.000000,947.995062,1236.772115
0,MOGWO,914.000000,957.001882,619.019065
0,MOGWO,751.000000,996.460162,2953.478836
0,MOGWO,921.000000,910.683983,0.000000
0,MOGWO,839.000000,977.392519,0.000000
0,MOGWO,916.000000,893.934512,3266.545491
0,MOGWO,766.000000,1029.388039,0.000000
0,MOGWO,745.000000,1001.322293,1546.838000
0,MOGWO,916.000000,933.338407,0.000000
0,MOGWO,915.000000,924.978629,1247.801677
0,MOGWO,916.000000,915.135711,309.770396
0,MOGWO,766.000000,1008.255771,773.649938
0,MOGWO,918.000000,900.384821,2011.521475
0,MOGWO,914.000000,956.640076,1097.840239
0,MOGWO,915.000000,918.386729,2792.580671
0,MOGWO,927.000000,758.034239,2011.812636
0,MOGWO,742.000000,1072.365358,0.000000
0,MOGWO,914.000000,920.830674,3122.580231
0,MOGWO,769.000000,1009.914792,310.491845
0,MOGWO,914.000000,943.755977,1563.095607
0,MOGWO,916.000000,909.773925,1560.985332
0,MOGWO,914.000000,933.118707,2504.176158
0,NSGA-II,920.000000,907.768743,0.000000
0,NSGA-II,918.000000,963.772554,0.000000
0,NSGA-II,914.000000,976.734075,0.000000
0,NSGA-II,540.000000,1021.341580,0.000000
0,NSGA-II,494.000000,1060.922376,0.000000
0,NSGA-II,477.000000,1062.944737,0.000000
0,NSGA-II,914.000000,858.664978,461.519117
0,NSGA-II,461.000000,1041.506678,775.112832
0,NSGA-II,555.000000,1002.720484,956.304033
0,NSGA-II,465.000000,1011.863323,2270.668180
0,NSGA-II,913.000000,953.504033,2653.895645
0,NSGA-III,412.000000,817.986790,3285.468274
0,NSGA-III,544.000000,794.018006,3164.763087
0,NSGA-III,523.000000,851.839389,154.259203
0,NSGA-III,616.000000,838.053832,929.300425
0,NSGA-III,924.000000,742.465485,154.614675
0,NSGA-III,484.000000,876.897162,0.000000
0,NSGA-III,928.000000,601.693427,773.390377
0,NSGA-III,478.000000,841.908503,1413.627755
0,NSGA-III,396.000000,884.125573,154.450378
0,NSGA-III,411.000000,890.619214,0.000000
0,NSGA-III,923.000000,758.377305,309.471806
0,NSGA-III,472.000000,876.902860,307.677543
0,NSGA-III,367.000000,879.574443,927.097018
0,NSGA-III,388.000000,825.572585,2706.884051
0,NSGA-III,405.000000,899.946053,0.000000
0,NSGA-III,923.000000,698.758099,463.386878
0,NSGA-III,382.000000,921.528266,0.000000
0,NSGA-III,927.000000,753.041909,0.000000
0,NSGA-III,404.000000,882.998853,154.533434
0,NSGA-III,502.000000,863.235393,775.564564
0,NSGA-III,926.000000,798.579139,0.000000
0,NSGA-III,427.000000,868.589940,309.770396
0,NSGA-III,397.000000,917.042277,0.000000
0,NSGA-III,445.000000,860.148995,1861.613445
0,NSGA-III,395.000000,891.364297,789.219371
0,NSGA-III,412.000000,836.101940,2423.557903
0,NSGA-III,451.000000,850.931355,934.669578
0,NSGA-III,401.000000,845.949269,2549.070630
1,MOGWO,925.000000,1122.019301,0.000000
1,MOGWO,927.000000,992.528237,14782.623962
1,MOGWO,904.000000,1289.027610,0.000000
1,MOGWO,922.000000,1071.768413,5922.789793
1,MOGWO,903.000000,1196.682144,5385.900591
1,MOGWO,903.000000,1246.769942,1395.659376
1,MOGWO,912.000000,1205.844665,619.071449
1,MOGWO,904.000000,1232.041042,1092.770557
1,MOGWO,920.000000,1093.290333,4389.214248
1,MOGWO,912.000000,1206.337386,309.554139
1,MOGWO,920.000000,1104.999060,2170.734724
1,MOGWO,914.000000,1105.239069,771.522928
1,MOGWO,914.000000,1203.006724,309.616657
1,MOGWO,912.000000,1167.463312,1242.501471
1,MOGWO,925.000000,1083.954590,1701.359685
1,MOGWO,913.000000,1123.086598,465.969134
1,MOGWO,921.000000,1088.461723,1547.571096
1,MOGWO,914.000000,1225.965017,308.419757
1,MOGWO,916.000000,1148.524990,464.643534
1,MOGWO,925.000000,1071.653346,1709.855053
1,MOGWO,912.000000,1160.508312,1251.087392
1,MOGWO,912.000000,1116.784029,1701.983307
1,MOGWO,905.000000,1218.177364,2166.255456
1,MOGWO,861.000000,1480.121909,3267.704600
1,MOGWO,861.000000,1507.871100,1392.255515
1,MOGWO,920.000000,1065.853063,6706.057880
1,MOGWO,885.000000,1483.413542,462.528026
1,MOGWO,921.000000,1171.074169,310.354702
1,MOGWO,924.000000,1150.941078,308.815829
1,MOGWO,913.000000,1226.251375,0.000000
1,MOGWO,924.000000,1182.958181,154.917457
1,MOGWO,882.000000,1439.831256,463.292963
1,MOGWO,915.000000,1095.746754,5137.431842
1,MOGWO,914.000000,1193.218643,462.941997
1,MOGWO,907.000000,1257.321294,462.971709
1,MOGWO,867.000000,1348.001157,618.037231
1,MOGWO,904.000000,1242.226156,466.011053
1,MOGWO,845.000000,1237.141705,7208.129057
1,MOGWO,879.000000,1311.597877,931.896016
1,MOGWO,858.000000,1299.524807,3744.617437
1,MOGWO,876.000000,1265.547012,2630.033324
1,MOGWO,888.000000,1245.439165,1860.980264
1,MOGWO,845.000000,1247.079199,4186.282185
1,MOGWO,919.000000,1097.353685,2812.221435
1,MOGWO,922.000000,1151.391847,308.326585
1,MOGWO,921.000000,1093.851830,463.262221
1,MOGWO,912.000000,1175.961947,772.570665
1,MOGWO,911.000000,1193.046041,2170.695477
1,MOGWO,911.000000,1176.934751,3587.052516
1,MOGWO,911.000000,1155.913146,10480.298151
1,MOGWO,885.000000,1263.003539,1082.845822
1,MOGWO,917.000000,1186.021860,154.450378
1,MOGWO,926.000000,1080.928860,0.000000
1,MOGWO,926.000000,1039.166188,155.189414
1,MOGWO,925.000000,1020.776185,2729.563201
1,MOGWO,925.000000,1089.179587,1405.880603
1,MOGWO,925.000000,1053.768021,2179.321884
1,MOGWO,867.000000,1292.194377,2955.402105
1,MOGWO,840.000000,1268.340116,8756.608584
1,MOGWO,873.000000,1319.078197,2013.110260
1,MOGWO,891.000000,1259.846603,155.659310
1,MOGWO,907.000000,1259.292769,154.372540
1,MOGWO,873.000000,1241.862164,6548.651303
1,MOGWO,885.000000,1284.246212,462.553354
1,MOGWO,894.000000,1292.168458,0.000000
1,MOGWO,864.000000,1379.315119,775.704395
1,MOGWO,858.000000,1405.789246,3737.287973
1,MOGWO,888.000000,1283.937391,928.768696
1,MOGWO,911.000000,1171.022622,5306.120985
1,MOGWO,910.000000,1176.483431,10224.870759
1,MOGWO,910.000000,1186.700107,2798.959540
1,MOGWO,876.000000,1245.100870,3718.966062
1,MOGWO,858.000000,1189.331215,6730.850627
1,MOGWO,882.000000,1229.708824,4975.172096
1,MOGWO,907.000000,1206.996808,4840.755297
1,MOGWO,907.000000,1210.475828,2332.312133
1,MOGWO,904.000000,1233.819069,1081.898567
1,MOGWO,907.000000,1212.154490,1576.871567
1,MOGWO,888.000000,1208.727635,2795.771896
1,MOGWO,907.000000,1233.840590,927.954149
1,MOGWO,907.000000,1268.751278,0.000000
1,MOGWO,906.000000,1286.189805,0.000000
1,MOGWO,891.000000,1246.436616,1549.553604
1,MOGWO,861.000000,1295.766211,4033.546635
1,MOGWO,924.000000,1085.707609,4028.574208
1,MOGWO,921.000000,1086.315019,4191.424205
1,NSGA-II,334.000000,724.754533,0.000000
1,NSGA-II,324.000000,751.787079,0.000000
1,NSGA-II,316.000000,775.275498,0.000000
1,NSGA-II,321.000000,754.278314,623.901424
1,NSGA-II,319.000000,755.879187,2326.499294
1,NSGA-II,326.000000,729.067898,2810.212258
1,NSGA-III,918.000000,831.665471,2455.792810
1,NSGA-III,920.000000,863.206179,155.816369
1,NSGA-III,919.000000,822.759426,929.270270
1,NSGA-III,921.000000,899.850087,0.000000
1,NSGA-III,923.000000,747.463163,464.014716
1,NSGA-III,927.000000,733.883882,2494.367776
1,NSGA-III,421.000000,981.468478,1404.795516
1,NSGA-III,922.000000,796.580849,0.000000
1,NSGA-III,919.000000,858.920499,618.297155
