run,algorithm,makespan,energy,radar_risk
0,MOGWO,906.000000,1766.377353,1709.953773
0,MOGWO,904.000000,1782.589140,3574.041259
0,MOGWO,905.000000,1889.514941,1545.078474
0,MOGWO,919.000000,1274.667857,618.173279
0,MOGWO,921.000000,1237.199810,155.370157
0,MOGWO,905.000000,1659.863088,3755.780785
0,MOGWO,904.000000,1825.668625,1877.840207
0,MOGWO,911.000000,1481.868413,155.437245
0,MOGWO,910.000000,1471.139457,4371.673104
0,MOGWO,910.000000,1535.121190,309.998383
0,MOGWO,907.000000,1592.336556,308.204222
0,MOGWO,918.000000,1230.917432,1550.229126
0,MOGWO,919.000000,1197.771004,4843.487521
0,MOGWO,920.000000,1247.407662,1086.731463
0,MOGWO,918.000000,1269.539422,787.164970
0,MOGWO,919.000000,1207.728325,3745.395443
0,MOGWO,919.000000,1229.476714,1563.402227
0,MOGWO,915.000000,1292.723516,773.988275
0,MOGWO,918.000000,1246.006019,1400.709758
0,MOGWO,905.000000,1666.547369,3095.329908
0,MOGWO,906.000000,1565.605239,4240.492044
0,MOGWO,909.000000,1495.225035,4885.269348
0,MOGWO,906.000000,1574.052574,3431.715953
0,MOGWO,911.000000,1457.630883,1112.653157
0,MOGWO,903.000000,1640.552735,4763.993191
0,MOGWO,907.000000,1445.109376,6449.904916
0,MOGWO,910.000000,1467.602275,5131.800851
0,MOGWO,910.000000,1427.981555,5468.911317
0,MOGWO,911.000000,1421.706098,3417.119861
0,MOGWO,910.000000,1544.968761,309.065053
0,MOGWO,918.000000,1191.289517,6463.095247
0,MOGWO,916.000000,1251.295083,1400.709758
0,MOGWO,920.000000,1264.134483,0.000000
0,MOGWO,909.000000,1539.983885,1860.191789
0,MOGWO,912.000000,1622.768286,154.372540
0,MOGWO,913.000000,1230.092590,5672.003626
0,MOGWO,915.000000,1208.844237,4318.989668
0,MOGWO,916.000000,1229.016979,3777.384694
0,MOGWO,914.000000,1311.253654,0.000000
0,MOGWO,913.000000,1323.790127,465.245419
0,MOGWO,915.000000,1254.880553,1097.623927
0,MOGWO,914.000000,1308.713468,466.920369
0,MOGWO,912.000000,1306.696694,3931.868732
0,MOGWO,914.000000,1301.671382,1544.670907
0,MOGWO,914.000000,1233.989110,1868.979415
0,MOGWO,917.000000,1226.398825,2821.007449
0,MOGWO,913.000000,1243.813636,2045.498425
0,MOGWO,913.000000,1237.630893,3318.538415
0,MOGWO,913.000000,1339.369885,309.205984
0,MOGWO,912.000000,1306.734590,2501.732197
0,MOGWO,917.000000,1261.327559,789.207937
0,MOGWO,915.000000,1311.024571,0.000000
0,MOGWO,904.000000,1746.109170,4202.468264
0,MOGWO,906.000000,1668.819561,2025.112309
0,MOGWO,906.000000,1550.902728,5681.697629
0,MOGWO,910.000000,1533.297684,464.886664
0,MOGWO,913.000000,1572.248652,0.000000
0,MOGWO,909.000000,1570.611713,769.851081
0,MOGWO,909.000000,1547.494620,1085.860676
0,MOGWO,909.000000,1524.077033,2380.464219
0,MOGWO,906.000000,1570.213846,3466.578384
0,MOGWO,910.000000,1499.751274,1548.431801
0,MOGWO,909.000000,1644.913862,0.000000
0,MOGWO,908.000000,1539.182489,2691.662957
0,MOGWO,907.000000,1564.981295,2529.409850
0,MOGWO,912.000000,1406.352828,2072.301644
0,MOGWO,908.000000,1548.016941,2380.575903
0,MOGWO,910.000000,1372.298905,5755.910065
0,MOGWO,910.000000,1486.270440,3424.892667
0,MOGWO,912.000000,1398.636630,2353.160858
0,MOGWO,908.000000,1495.798753,5602.230299
0,MOGWO,907.000000,1496.091453,4249.842933
