run,algorithm,iteration,front_size,hypervolume,hypervolume_ratio
0,MOGWO,20,30,0.000000,0.000000
0,MOGWO,40,40,0.000000,0.000000
0,MOGWO,60,54,0.000000,0.000000
0,MOGWO,80,40,0.000000,0.000000
0,MOGWO,100,34,0.000000,0.000000
0,MOGWO,120,20,0.000000,0.000000
0,MOGWO,140,23,0.000000,0.000000
0,MOGWO,160,27,0.000000,0.000000
0,MOGWO,180,26,0.000000,0.000000
0,MOGWO,200,16,0.000000,0.000000
0,MOGWO,220,4,0.000000,0.000000
0,MOGWO,240,7,0.000000,0.000000
0,MOGWO,260,7,0.000000,0.000000
0,MOGWO,280,10,0.030029,0.022561
0,MOGWO,300,7,0.236026,0.177330
0,MOGWO,320,7,0.306998,0.230652
0,MOGWO,340,13,0.645742,0.485156
0,MOGWO,360,6,0.843192,0.633503
0,MOGWO,380,13,0.982592,0.738236
0,MOGWO,400,2,0.994201,0.746958
0,MOGWO,420,10,1.066811,0.801511
0,MOGWO,440,11,1.083934,0.814376
0,MOGWO,460,17,1.103706,0.829230
0,MOGWO,480,15,1.120310,0.841706
0,MOGWO,500,12,1.140210,0.856656
0,MOGWO,520,10,1.140470,0.856852
0,MOGWO,540,12,1.143566,0.859178
0,MOGWO,560,12,1.143571,0.859182
0,MOGWO,580,10,1.167898,0.877459
0,MOGWO,600,2,1.177287,0.884513
0,MOGWO,620,5,1.202290,0.903298
0,MOGWO,640,10,1.202559,0.903500
0,MOGWO,660,5,1.203798,0.904431
0,MOGWO,680,4,1.226204,0.921265
0,MOGWO,700,3,1.226797,0.921711
0,MOGWO,720,5,1.234241,0.927304
0,MOGWO,740,10,1.250489,0.939511
0,MOGWO,760,16,1.259484,0.946269
0,MOGWO,780,13,1.272634,0.956149
0,MOGWO,800,16,1.273746,0.956984
0,MOGWO,820,20,1.276635,0.959155
0,MOGWO,840,25,1.282304,0.963414
0,MOGWO,860,16,1.282717,0.963724
0,MOGWO,880,25,1.286618,0.966655
0,MOGWO,900,36,1.290325,0.969440
0,MOGWO,920,32,1.306468,0.981569
0,MOGWO,940,24,1.313014,0.986487
0,MOGWO,960,28,1.321737,0.993041
0,MOGWO,980,35,1.321749,0.993049
0,MOGWO,1000,32,1.322045,0.993272
0,NSGA-II,20,43,0.000000,0.000000
0,NSGA-II,40,35,0.000000,0.000000
0,NSGA-II,60,54,0.000000,0.000000
0,NSGA-II,80,32,0.000000,0.000000
0,NSGA-II,100,36,0.000000,0.000000
0,NSGA-II,120,42,0.000000,0.000000
0,NSGA-II,140,13,0.000000,0.000000
0,NSGA-II,160,6,0.000000,0.000000
0,NSGA-II,180,4,0.000000,0.000000
0,NSGA-II,200,7,0.000000,0.000000
0,NSGA-II,220,8,0.000000,0.000000
0,NSGA-II,240,10,0.000000,0.000000
0,NSGA-II,260,12,0.000000,0.000000
0,NSGA-II,280,15,0.000000,0.000000
0,NSGA-II,300,16,0.000000,0.000000
0,NSGA-II,320,14,0.000000,0.000000
0,NSGA-II,340,1,0.000000,0.000000
0,NSGA-II,360,2,0.000000,0.000000
0,NSGA-II,380,3,0.000000,0.000000
0,NSGA-II,400,4,0.000000,0.000000
0,NSGA-II,420,5,0.015118,0.011358
0,NSGA-II,440,7,0.052961,0.039790
