run,algorithm,makespan,energy,radar_risk
2,NSGA-II,924.000000,600.034580,0.000000
2,NSGA-II,922.000000,676.997523,0.000000
2,NSGA-II,921.000000,689.383793,0.000000
2,NSGA-II,919.000000,715.882426,0.000000
2,NSGA-II,918.000000,751.402516,0.000000
2,NSGA-II,917.000000,783.929274,0.000000
2,NSGA-II,914.000000,798.370209,0.000000
2,NSGA-II,432.000000,818.950349,0.000000
2,NSGA-II,917.000000,709.846619,771.826107
2,NSGA-II,429.000000,862.534982,775.718324
2,NSGA-II,916.000000,773.525839,776.386937
2,NSGA-II,389.000000,840.975456,927.534637
2,NSGA-II,366.000000,781.158051,932.293154
2,NSGA-II,372.000000,777.188443,2487.214238
2,NSGA-II,922.000000,654.575783,2651.111259
2,NSGA-II,387.000000,775.490856,3487.296709
2,NSGA-II,923.000000,644.095146,3752.069094
2,NSGA-II,375.000000,736.001737,3831.640314
2,NSGA-II,372.000000,765.204535,4399.021429
2,NSGA-II,922.000000,590.488692,4504.015235
2,NSGA-II,366.000000,772.535159,5190.193366
2,NSGA-II,351.000000,831.937635,5783.469561
2,NSGA-II,342.000000,772.732972,6565.616173
2,NSGA-III,269.000000,617.190361,0.000000
2,NSGA-III,254.000000,602.117473,309.578152
2,NSGA-III,255.000000,647.279653,154.061503
2,NSGA-III,263.000000,582.811974,1866.578278
2,NSGA-III,258.000000,603.653029,154.718571
2,NSGA-III,251.000000,589.545400,2023.495892
2,NSGA-III,249.000000,637.251876,1547.936426
2,NSGA-III,263.000000,638.026686,0.000000
2,NSGA-III,241.000000,575.771197,2812.638535
2,NSGA-III,233.000000,552.278322,4279.021259
2,NSGA-III,253.000000,618.878782,463.498127
2,NSGA-III,254.000000,585.657253,617.481609
2,NSGA-III,274.000000,562.879518,0.000000
3,MOGWO,917.000000,564.619039,0.000000
3,MOGWO,918.000000,564.215414,0.000000
3,MOGWO,925.000000,467.777788,0.000000
3,MOGWO,924.000000,502.636482,0.000000
3,MOGWO,455.000000,691.933953,619.859000
3,MOGWO,926.000000,459.749073,0.000000
3,MOGWO,467.000000,644.212742,0.000000
3,MOGWO,915.000000,602.000981,0.000000
3,MOGWO,446.000000,688.660741,771.653217
3,MOGWO,455.000000,698.655330,0.000000
3,MOGWO,455.000000,669.575068,771.597945
3,MOGWO,476.000000,618.666942,0.000000
3,MOGWO,452.000000,700.422758,0.000000
3,MOGWO,452.000000,656.693339,2818.259271
3,MOGWO,446.000000,670.028502,1101.426209
3,MOGWO,470.000000,625.527782,0.000000
3,MOGWO,921.000000,517.296046,0.000000
3,MOGWO,449.000000,659.920448,2029.214542
3,MOGWO,927.000000,434.586286,0.000000
3,MOGWO,919.000000,563.053972,0.000000
3,MOGWO,916.000000,572.670112,0.000000
3,MOGWO,442.000000,730.870325,3067.672542
3,MOGWO,445.000000,695.190561,3237.912125
3,MOGWO,445.000000,682.517450,3342.381306
3,MOGWO,445.000000,661.962298,3569.847640
3,MOGWO,446.000000,693.559887,771.597945
3,MOGWO,440.000000,670.586407,3414.962442
3,MOGWO,440.000000,664.520410,3569.847640
3,NSGA-II,927.000000,508.830173,0.000000
3,NSGA-II,923.000000,625.251549,0.000000
3,NSGA-II,922.000000,636.633393,0.000000
3,NSGA-II,917.000000,645.988956,0.000000
3,NSGA-II,916.000000,725.967381,0.000000
3,NSGA-II,915.000000,731.270240,0.000000
3,NSGA-II,914.000000,756.524512,0.000000
3,NSGA-II,913.000000,777.782279,0.000000
3,NSGA-II,912.000000,810.072899,0.000000
3,NSGA-II,409.000000,811.818266,0.000000
3,NSGA-II,401.000000,821.181345,0.000000
3,NSGA-II,380.000000,822.657490,0.000000
3,NSGA-II,376.000000,840.921142,0.000000
3,NSGA-II,362.000000,867.440367,0.000000
3,NSGA-II,360.000000,878.912941,0.000000
3,NSGA-II,916.000000,711.983264,154.982561
3,NSGA-II,369.000000,855.230031,155.534034
3,NSGA-II,385.000000,806.358146,308.314724
3,NSGA-II,920.000000,636.227841,309.060397
3,NSGA-II,919.000000,630.901743,309.548947
3,NSGA-II,403.000000,786.740162,309.735608
3,NSGA-II,369.000000,810.023001,310.659164
3,NSGA-II,367.000000,746.931977,464.437612
3,NSGA-II,924.000000,619.920062,618.659558
3,NSGA-II,921.000000,627.710701,772.955401
3,NSGA-II,924.000000,607.894301,774.229453
3,NSGA-II,363.000000,823.405663,1088.369281
3,NSGA-II,349.000000,748.674023,1553.306454
3,NSGA-II,923.000000,618.207768,1925.070516
3,NSGA-II,391.000000,723.997597,2016.337510
3,NSGA-II,391.000000,713.116292,2323.163110
3,NSGA-II,370.000000,739.034956,3251.905782
3,NSGA-III,198.000000,528.083679,153.990688
3,NSGA-III,224.000000,552.533086,0.000000
3,NSGA-III,224.000000,513.505162,775.665672
3,NSGA-III,229.000000,525.752685,0.000000
4,MOGWO,147.000000,372.510412,0.000000
4,MOGWO,146.000000,376.478776,0.000000
4,MOGWO,146.000000,368.285741,154.701457
4,MOGWO,143.000000,373.129860,154.701457
4,NSGA-II,478.000000,734.695987,0.000000
4,NSGA-II,376.000000,742.000012,0.000000
4,NSGA-II,358.000000,753.860316,0.000000
4,NSGA-II,391.000000,720.146014,154.885198
4,NSGA-II,448.000000,699.510377,155.299417
4,NSGA-II,448.000000,661.773996,308.853070
4,NSGA-II,445.000000,719.365870,617.069783
4,NSGA-II,442.000000,710.706596,1550.872398
4,NSGA-II,397.000000,701.443130,1558.052414
4,NSGA-II,424.000000,660.354775,1560.266968
4,NSGA-II,403.000000,693.491896,2189.421834
4,NSGA-II,373.000000,729.131446,3181.565096
4,NSGA-II,364.000000,732.861299,3712.336111
4,NSGA-II,445.000000,652.812725,5048.235376
4,NSGA-II,388.000000,723.475706,5234.196023
4,NSGA-III,262.000000,564.603574,0.000000
4,NSGA-III,250.000000,570.443379,154.791567
4,NSGA-III,280.000000,562.498117,0.000000
4,NSGA-III,283.000000,534.280895,0.000000
4,NSGA-III,268.000000,550.753973,1738.314943
4,NSGA-III,238.000000,612.830640,617.908042
4,NSGA-III,238.000000,568.896795,618.559202
4,NSGA-III,247.000000,575.865472,0.000000
4,NSGA-III,277.000000,559.487468,618.947066
4,NSGA-III,245.000000,639.745975,311.318619
5,MOGWO,325.000000,569.467684,154.701457
5,MOGWO,334.000000,547.973519,0.000000
5,MOGWO,331.000000,550.962335,154.885198
5,MOGWO,328.000000,553.098180,0.000000
