run,algorithm,iteration,front_size,hypervolume,hypervolume_ratio
0,NSGA-II,2800,40,0.823503,0.618710
0,NSGA-II,2900,45,0.825079,0.619894
0,NSGA-II,3000,45,0.825222,0.620002
0,NSGA-II,3100,46,0.842925,0.633302
0,NSGA-II,3200,48,0.843086,0.633423
0,NSGA-II,3300,37,0.843876,0.634017
0,NSGA-II,3400,39,0.844153,0.634225
0,NSGA-II,3500,41,0.855824,0.642993
0,NSGA-II,3600,45,0.859553,0.645795
0,NSGA-II,3700,44,0.859982,0.646117
0,NSGA-II,3800,45,0.880422,0.661474
0,NSGA-II,3900,47,0.880719,0.661697
0,NSGA-II,4000,41,0.923601,0.693915
0,NSGA-II,4100,45,0.958257,0.719952
0,NSGA-II,4200,50,0.958428,0.720081
0,NSGA-II,4300,55,0.963403,0.723819
0,NSGA-II,4400,58,0.963409,0.723823
0,NSGA-II,4500,56,0.972717,0.730817
0,NSGA-II,4600,60,0.974136,0.731882
0,NSGA-II,4700,58,0.975316,0.732769
0,NSGA-II,4800,58,0.975355,0.732799
0,NSGA-II,4900,60,0.976038,0.733312
0,NSGA-II,5000,60,0.976047,0.733319
0,NSGA-III,100,16,0.038379,0.028834
0,NSGA-III,200,8,0.381384,0.286539
0,NSGA-III,300,10,0.546052,0.410257
0,NSGA-III,400,8,0.622498,0.467692
0,NSGA-III,500,4,0.668305,0.502107
0,NSGA-III,600,5,0.688503,0.517282
0,NSGA-III,700,4,0.805476,0.605166
0,NSGA-III,800,5,0.845672,0.635366
0,NSGA-III,900,6,0.865409,0.650195
0,NSGA-III,1000,6,0.889166,0.668043
0,NSGA-III,1100,8,0.890799,0.669270
0,NSGA-III,1200,1,0.900158,0.676302
0,NSGA-III,1300,2,0.900352,0.676448
0,NSGA-III,1400,3,0.929959,0.698692
0,NSGA-III,1500,4,0.930037,0.698750
0,NSGA-III,1600,5,0.932702,0.700753
0,NSGA-III,1700,6,0.933789,0.701570
0,NSGA-III,1800,8,0.947959,0.712215
0,NSGA-III,1900,10,0.952517,0.715640
0,NSGA-III,2000,4,0.956218,0.718421
0,NSGA-III,2100,5,1.007226,0.756744
0,NSGA-III,2200,7,1.009660,0.758572
0,NSGA-III,2300,9,1.009746,0.758637
0,NSGA-III,2400,9,1.010297,0.759051
0,NSGA-III,2500,10,1.012833,0.760957
0,NSGA-III,2600,11,1.012850,0.760969
0,NSGA-III,2700,4,1.029344,0.773362
0,NSGA-III,2800,5,1.029620,0.773569
0,NSGA-III,2900,6,1.057999,0.794890
0,NSGA-III,3000,5,1.058443,0.795224
0,NSGA-III,3100,6,1.058445,0.795225
0,NSGA-III,3200,7,1.065642,0.800633
0,NSGA-III,3300,10,1.067295,0.801874
0,NSGA-III,3400,9,1.076956,0.809133
0,NSGA-III,3500,10,1.076963,0.809138
0,NSGA-III,3600,10,1.076963,0.809138
0,NSGA-III,3700,12,1.077825,0.809786
0,NSGA-III,3800,7,1.082801,0.813525
0,NSGA-III,3900,7,1.082801,0.813525
0,NSGA-III,4000,5,1.082820,0.813539
0,NSGA-III,4100,6,1.082989,0.813666
0,NSGA-III,4200,6,1.082989,0.813666
0,NSGA-III,4300,6,1.082989,0.813666
0,NSGA-III,4400,6,1.086619,0.816393
0,NSGA-III,4500,7,1.089804,0.818786
0,NSGA-III,4600,8,1.095058,0.822733
0,NSGA-III,4700,8,1.126986,0.846721
0,NSGA-III,4800,8,1.127190,0.846874
0,NSGA-III,4900,8,1.127190,0.846874
0,NSGA-III,5000,10,1.127245,0.846916
1,MOGWO,100,29,0.000000,0.000000
1,MOGWO,200,34,0.000000,0.000000
1,MOGWO,300,22,0.000000,0.000000
1,MOGWO,400,31,0.000000,0.000000
1,MOGWO,500,42,0.000000,0.000000
1,MOGWO,600,44,0.000000,0.000000
1,MOGWO,700,46,0.000000,0.000000
1,MOGWO,800,36,0.000000,0.000000
1,MOGWO,900,37,0.000000,0.000000
1,MOGWO,1000,48,0.000000,0.000000
1,MOGWO,1100,35,0.000000,0.000000
1,MOGWO,1200,42,0.000000,0.000000
1,MOGWO,1300,53,0.000000,0.000000
1,MOGWO,1400,43,0.000000,0.000000
1,MOGWO,1500,38,0.000000,0.000000
1,MOGWO,1600,46,0.000000,0.000000
1,MOGWO,1700,47,0.000000,0.000000
1,MOGWO,1800,45,0.000000,0.000000
1,MOGWO,1900,68,0.000492,0.000369
1,MOGWO,2000,76,0.000498,0.000374
1,MOGWO,2100,89,0.023142,0.017387
1,MOGWO,2200,55,0.041071,0.030857
1,MOGWO,2300,48,0.069776,0.052424
1,MOGWO,2400,65,0.087241,0.065546
1,MOGWO,2500,75,0.092856,0.069764
1,MOGWO,2600,87,0.093807,0.070478
1,MOGWO,2700,61,0.095409,0.071682
1,MOGWO,2800,58,0.108918,0.081832
1,MOGWO,2900,65,0.118450,0.088993
1,MOGWO,3000,67,0.142907,0.107368
1,MOGWO,3100,65,0.159167,0.119585
1,MOGWO,3200,75,0.182673,0.137245
1,MOGWO,3300,84,0.184830,0.138865
1,MOGWO,3400,90,0.194068,0.145806
1,MOGWO,3500,79,0.249430,0.187400
1,MOGWO,3600,79,0.251535,0.188982
1,MOGWO,3700,82,0.257480,0.193448
1,MOGWO,3800,86,0.259756,0.195159
1,MOGWO,3900,93,0.261635,0.196570
1,MOGWO,4000,92,0.262341,0.197101
1,MOGWO,4100,78,0.264950,0.199061
1,MOGWO,4200,91,0.272242,0.204539
1,MOGWO,4300,100,0.270833,0.203481
1,MOGWO,4400,99,0.275190,0.206754
1,MOGWO,4500,98,0.280543,0.210776
1,MOGWO,4600,100,0.286783,0.215465
1,MOGWO,4700,95,0.313975,0.235894
1,MOGWO,4800,100,0.315999,0.237415
1,MOGWO,4900,100,0.315783,0.237252
1,MOGWO,5000,100,0.315951,0.237378
1,NSGA-II,100,30,0.000000,0.000000
1,NSGA-II,200,31,0.005301,0.003983
1,NSGA-II,300,25,0.013229,0.009939
1,NSGA-II,400,23,0.035933,0.026997
1,NSGA-II,500,23,0.058914,0.044263
1,NSGA-II,600,23,0.060759,0.045649
1,NSGA-II,700,31,0.128270,0.096371
1,NSGA-II,800,21,0.204132,0.153367
1,NSGA-II,900,32,0.220776,0.165872
1,NSGA-II,1000,37,0.308070,0.231458
1,NSGA-II,1100,31,0.371193,0.278883
1,NSGA-II,1200,43,0.390035,0.293039
1,NSGA-II,1300,42,0.433652,0.325809
1,NSGA-II,1400,35,0.477334,0.358628
1,NSGA-II,1500,26,0.503679,0.378422
1,NSGA-II,1600,32,0.516543,0.388086
1,NSGA-II,1700,40,0.545135,0.409568
1,NSGA-II,1800,39,0.547056,0.411011
1,NSGA-II,1900,26,0.569508,0.427880
1,NSGA-II,2000,31,0.570748,0.428811
1,NSGA-II,2100,37,0.580504,0.436141
1,NSGA-II,2200,36,0.581479,0.436874
1,NSGA-II,2300,32,0.603010,0.453050
1,NSGA-II,2400,33,0.603921,0.453735
1,NSGA-II,2500,34,0.643539,0.483500
1,NSGA-II,2600,35,0.643619,0.483561
1,NSGA-II,2700,29,0.679417,0.510456
1,NSGA-II,2800,30,0.710555,0.533850
1,NSGA-II,2900,38,0.717319,0.538932
1,NSGA-II,3000,27,0.728724,0.547501
1,NSGA-II,3100,30,0.761595,0.572197
1,NSGA-II,3200,31,0.762235,0.572678
1,NSGA-II,3300,33,0.762250,0.572690
1,NSGA-II,3400,35,0.787275,0.591491
1,NSGA-II,3500,29,0.833290,0.626063
1,NSGA-II,3600,27,0.833966,0.626571
1,NSGA-II,3700,27,0.838313,0.629837
1,NSGA-II,3800,29,0.838410,0.629910
1,NSGA-II,3900,27,0.841708,0.632388
1,NSGA-II,4000,31,0.841904,0.632535
1,NSGA-II,4100,30,0.842628,0.633079
1,NSGA-II,4200,29,0.876128,0.658248
1,NSGA-II,4300,24,0.883253,0.663601
1,NSGA-II,4400,29,0.889703,0.668447
1,NSGA-II,4500,32,0.915824,0.688072
1,NSGA-II,4600,30,0.915889,0.688121
1,NSGA-II,4700,31,0.924798,0.694815
1,NSGA-II,4800,37,0.925685,0.695481
1,NSGA-II,4900,29,0.968626,0.727743
1,NSGA-II,5000,27,0.985606,0.740500
1,NSGA-III,100,34,0.000000,0.000000
1,NSGA-III,200,25,0.023997,0.018030
1,NSGA-III,300,15,0.112450,0.084485
1,NSGA-III,400,17,0.159464,0.119808
1,NSGA-III,500,21,0.208594,0.156720
1,NSGA-III,600,11,0.284643,0.213856
1,NSGA-III,700,6,0.411691,0.309310
1,NSGA-III,800,14,0.433275,0.325526
1,NSGA-III,900,3,0.805637,0.605287
1,NSGA-III,1000,4,0.806315,0.605796
1,NSGA-III,1100,6,0.807487,0.606677
1,NSGA-III,1200,7,0.821478,0.617189
1,NSGA-III,1300,12,0.825788,0.620427
1,NSGA-III,1400,15,0.885288,0.665130
1,NSGA-III,1500,15,0.902305,0.677915
1,NSGA-III,1600,13,0.919450,0.690797
1,NSGA-III,1700,13,0.919510,0.690841
1,NSGA-III,1800,12,0.920489,0.691577
1,NSGA-III,1900,12,0.921137,0.692064
1,NSGA-III,2000,11,0.922095,0.692784
1,NSGA-III,2100,14,0.922184,0.692851
1,NSGA-III,2200,10,0.945855,0.710635
1,NSGA-III,2300,13,0.945861,0.710639
1,NSGA-III,2400,4,0.954335,0.717006
1,NSGA-III,2500,3,0.954716,0.717292
1,NSGA-III,2600,4,0.954952,0.717469
1,NSGA-III,2700,7,0.969094,0.728095
1,NSGA-III,2800,7,0.969902,0.728702
1,NSGA-III,2900,8,0.976093,0.733353
1,NSGA-III,3000,9,0.993556,0.746473
1,NSGA-III,3100,10,0.993556,0.746473
1,NSGA-III,3200,11,0.994604,0.747261
1,NSGA-III,3300,1,1.027453,0.771941
1,NSGA-III,3400,1,1.027453,0.771941
1,NSGA-III,3500,1,1.027453,0.771941
1,NSGA-III,3600,1,1.027453,0.771941
1,NSGA-III,3700,1,1.027453,0.771941
1,NSGA-III,3800,1,1.027453,0.771941
1,NSGA-III,3900,1,1.027453,0.771941
1,NSGA-III,4000,2,1.030872,0.774510
1,NSGA-III,4100,2,1.030872,0.774510
1,NSGA-III,4200,3,1.098831,0.825568
1,NSGA-III,4300,2,1.100133,0.826546
1,NSGA-III,4400,2,1.100133,0.826546
1,NSGA-III,4500,2,1.100133,0.826546
1,NSGA-III,4600,3,1.100165,0.826570
1,NSGA-III,4700,3,1.100165,0.826570
1,NSGA-III,4800,3,1.100165,0.826570
1,NSGA-III,4900,3,1.100165,0.826570
1,NSGA-III,5000,3,1.100165,0.826570
2,MOGWO,100,48,0.000000,0.000000
2,MOGWO,200,46,0.000000,0.000000
2,MOGWO,300,45,0.000000,0.000000
2,MOGWO,400,56,0.000000,0.000000
2,MOGWO,500,45,0.000000,0.000000
2,MOGWO,600,42,0.000000,0.000000
2,MOGWO,700,40,0.000000,0.000000
2,MOGWO,800,34,0.000000,0.000000
2,MOGWO,900,21,0.000000,0.000000
2,MOGWO,1000,19,0.000000,0.000000
2,MOGWO,1100,16,0.000000,0.000000
2,MOGWO,1200,15,0.000000,0.000000
2,MOGWO,1300,21,0.000000,0.000000
2,MOGWO,1400,22,0.000000,0.000000
2,MOGWO,1500,3,0.000000,0.000000
2,MOGWO,1600,3,0.000000,0.000000
2,MOGWO,1700,3,0.000000,0.000000
2,MOGWO,1800,8,0.000000,0.000000
2,MOGWO,1900,10,0.004976,0.003738
2,MOGWO,2000,14,0.303181,0.227785
2,MOGWO,2100,16,0.598082,0.449348
2,MOGWO,2200,16,0.775800,0.582870
2,MOGWO,2300,6,0.852056,0.640162
2,MOGWO,2400,9,0.861860,0.647528
2,MOGWO,2500,13,0.914921,0.687394
2,MOGWO,2600,15,0.952901,0.715929
2,MOGWO,2700,14,0.957075,0.719064
2,MOGWO,2800,11,0.973292,0.731248
2,MOGWO,2900,14,0.978878,0.735445
2,MOGWO,3000,12,1.001283,0.752278
2,MOGWO,3100,8,1.045885,0.785789
2,MOGWO,3200,4,1.074818,0.807526
2,MOGWO,3300,7,1.076430,0.808738
2,MOGWO,3400,6,1.158996,0.870771
2,MOGWO,3500,7,1.163636,0.874257
2,MOGWO,3600,8,1.165649,0.875769
2,MOGWO,3700,9,1.186530,0.891458
2,MOGWO,3800,7,1.192268,0.895768
2,MOGWO,3900,10,1.216150,0.913712
2,MOGWO,4000,14,1.227435,0.922190
2,MOGWO,4100,17,1.243202,0.934036
2,MOGWO,4200,9,1.243800,0.934485
2,MOGWO,4300,9,1.253369,0.941675
2,MOGWO,4400,7,1.265905,0.951093
2,MOGWO,4500,11,1.299515,0.976345
2,MOGWO,4600,12,1.328434,0.998072
2,MOGWO,4700,9,1.328561,0.998167
2,MOGWO,4800,8,1.328564,0.998169
2,MOGWO,4900,8,1.328666,0.998247
2,MOGWO,5000,6,1.328712,0.998281
2,NSGA-II,100,39,0.000000,0.000000
2,NSGA-II,200,26,0.000000,0.000000
2,NSGA-II,300,15,0.000000,0.000000
2,NSGA-II,400,47,0.000000,0.000000
2,NSGA-II,500,33,0.000000,0.000000
2,NSGA-II,600,26,0.000000,0.000000
2,NSGA-II,700,20,0.000000,0.000000
2,NSGA-II,800,23,0.000000,0.000000
2,NSGA-II,900,19,0.000000,0.000000
2,NSGA-II,1000,25,0.000000,0.000000
2,NSGA-II,1100,31,0.000000,0.000000
2,NSGA-II,1200,30,0.000000,0.000000
2,NSGA-II,1300,33,0.000000,0.000000
2,NSGA-II,1400,32,0.000000,0.000000
2,NSGA-II,1500,14,0.000000,0.000000
2,NSGA-II,1600,18,0.000000,0.000000
2,NSGA-II,1700,15,0.000000,0.000000
2,NSGA-II,1800,24,0.000000,0.000000
2,NSGA-II,1900,22,0.000000,0.000000
2,NSGA-II,2000,23,0.000000,0.000000
2,NSGA-II,2100,26,0.000000,0.000000
2,NSGA-II,2200,27,0.000000,0.000000
2,NSGA-II,2300,29,0.000000,0.000000
2,NSGA-II,2400,34,0.000000,0.000000
2,NSGA-II,2500,29,0.000000,0.000000
2,NSGA-II,2600,34,0.027789,0.020879
2,NSGA-II,2700,24,0.027950,0.020999
2,NSGA-II,2800,22,0.027950,0.020999
2,NSGA-II,2900,21,0.027950,0.020999
2,NSGA-II,3000,17,0.029062,0.021834
2,NSGA-II,3100,24,0.036012,0.027056
2,NSGA-II,3200,27,0.055963,0.042045
2,NSGA-II,3300,34,0.068534,0.051490
2,NSGA-II,3400,34,0.069074,0.051896
2,NSGA-II,3500,25,0.069376,0.052124
2,NSGA-II,3600,25,0.078367,0.058878
2,NSGA-II,3700,24,0.079222,0.059521
2,NSGA-II,3800,20,0.091136,0.068472
2,NSGA-II,3900,24,0.091171,0.068498
2,NSGA-II,4000,27,0.093304,0.070101
2,NSGA-II,4100,30,0.093477,0.070231
2,NSGA-II,4200,29,0.093848,0.070510
2,NSGA-II,4300,28,0.093990,0.070616
2,NSGA-II,4400,29,0.110604,0.083098
2,NSGA-II,4500,32,0.116434,0.087478
2,NSGA-II,4600,34,0.128572,0.096598
2,NSGA-II,4700,30,0.132761,0.099745
2,NSGA-II,4800,17,0.343218,0.257865
2,NSGA-II,4900,18,0.349642,0.262691
2,NSGA-II,5000,18,0.350212,0.263120
2,NSGA-III,100,10,0.000000,0.000000
2,NSGA-III,200,12,0.000000,0.000000
2,NSGA-III,300,15,0.000000,0.000000
2,NSGA-III,400,8,0.000000,0.000000
2,NSGA-III,500,20,0.000000,0.000000
2,NSGA-III,600,19,0.000000,0.000000
2,NSGA-III,700,6,0.000000,0.000000
2,NSGA-III,800,3,0.000000,0.000000
2,NSGA-III,900,1,0.000000,0.000000
2,NSGA-III,1000,5,0.000000,0.000000
2,NSGA-III,1100,4,0.000000,0.000000
2,NSGA-III,1200,8,0.000000,0.000000
2,NSGA-III,1300,13,0.000000,0.000000
2,NSGA-III,1400,2,0.000000,0.000000
2,NSGA-III,1500,2,0.000000,0.000000
2,NSGA-III,1600,3,0.000000,0.000000
2,NSGA-III,1700,5,0.000000,0.000000
2,NSGA-III,1800,8,0.027319,0.020525
2,NSGA-III,1900,12,0.046301,0.034786
2,NSGA-III,2000,13,0.096418,0.072440
2,NSGA-III,2100,17,0.097600,0.073328
2,NSGA-III,2200,15,0.097790,0.073471
2,NSGA-III,2300,1,0.175575,0.131912
2,NSGA-III,2400,1,0.175575,0.131912
2,NSGA-III,2500,2,0.175575,0.131912
2,NSGA-III,2600,3,0.201720,0.151555
2,NSGA-III,2700,3,0.201720,0.151555
2,NSGA-III,2800,5,0.201792,0.151609
2,NSGA-III,2900,6,0.202087,0.151831
2,NSGA-III,3000,6,0.202087,0.151831
2,NSGA-III,3100,6,0.202087,0.151831
2,NSGA-III,3200,6,0.242056,0.181860
2,NSGA-III,3300,8,0.291445,0.218967
2,NSGA-III,3400,10,0.297370,0.223418
2,NSGA-III,3500,11,0.297952,0.223856
2,NSGA-III,3600,11,0.310202,0.233059
2,NSGA-III,3700,6,0.328136,0.246533
2,NSGA-III,3800,6,0.328136,0.246533
2,NSGA-III,3900,6,0.328136,0.246533
2,NSGA-III,4000,6,0.386818,0.290622
2,NSGA-III,4100,12,0.389774,0.292843
2,NSGA-III,4200,15,0.394393,0.296314
2,NSGA-III,4300,19,0.395547,0.297180
2,NSGA-III,4400,20,0.412457,0.309885
2,NSGA-III,4500,16,0.440806,0.331184
2,NSGA-III,4600,13,0.440930,0.331277
2,NSGA-III,4700,12,0.470793,0.353714
2,NSGA-III,4800,14,0.470925,0.353813
2,NSGA-III,4900,14,0.470925,0.353813
2,NSGA-III,5000,14,0.470925,0.353813
3,MOGWO,100,34,0.000000,0.000000
3,MOGWO,200,24,0.000000,0.000000
3,MOGWO,300,26,0.000000,0.000000
3,MOGWO,400,39,0.000000,0.000000
3,MOGWO,500,45,0.000000,0.000000
3,MOGWO,600,49,0.000000,0.000000
3,MOGWO,700,47,0.000000,0.000000
3,MOGWO,800,38,0.000000,0.000000
3,MOGWO,900,35,0.000000,0.000000
3,MOGWO,1000,42,0.000000,0.000000
3,MOGWO,1100,39,0.000000,0.000000
3,MOGWO,1200,48,0.000000,0.000000
3,MOGWO,1300,43,0.000000,0.000000
3,MOGWO,1400,18,0.000000,0.000000
3,MOGWO,1500,17,0.000000,0.000000
3,MOGWO,1600,11,0.000000,0.000000
3,MOGWO,1700,17,0.000000,0.000000
3,MOGWO,1800,18,0.000000,0.000000
3,MOGWO,1900,24,0.000000,0.000000
3,MOGWO,2000,14,0.098279,0.073838
3,MOGWO,2100,14,0.372008,0.279495
3,MOGWO,2200,25,0.459655,0.345346
3,MOGWO,2300,29,0.463740,0.348415
3,MOGWO,2400,27,0.484379,0.363921
3,MOGWO,2500,30,0.539437,0.405287
3,MOGWO,2600,24,0.551368,0.414251
3,MOGWO,2700,19,0.617129,0.463658
3,MOGWO,2800,15,0.654612,0.491819
3,MOGWO,2900,18,0.661477,0.496978
3,MOGWO,3000,26,0.669104,0.502708
3,MOGWO,3100,30,0.699266,0.525369
3,MOGWO,3200,37,0.747035,0.561259
3,MOGWO,3300,40,0.781446,0.587112
3,MOGWO,3400,36,0.796006,0.598051
3,MOGWO,3500,23,0.802825,0.603174
3,MOGWO,3600,23,0.817464,0.614173
3,MOGWO,3700,26,0.824990,0.619827
3,MOGWO,3800,28,0.825659,0.620330
3,MOGWO,3900,20,0.826954,0.621303
3,MOGWO,4000,22,0.900525,0.676577
3,MOGWO,4100,22,0.902191,0.677830
3,MOGWO,4200,19,0.922847,0.693349
3,MOGWO,4300,27,0.962674,0.723271
3,MOGWO,4400,15,0.972593,0.730724
3,MOGWO,4500,30,1.011335,0.759831
3,MOGWO,4600,23,1.045127,0.785219
3,MOGWO,4700,21,1.047433,0.786952
3,MOGWO,4800,17,1.049547,0.788540
3,MOGWO,4900,19,1.050325,0.789124
3,MOGWO,5000,21,1.050402,0.789183
3,NSGA-II,100,37,0.000000,0.000000
3,NSGA-II,200,42,0.000000,0.000000
3,NSGA-II,300,41,0.000000,0.000000
3,NSGA-II,400,52,0.000000,0.000000
3,NSGA-II,500,39,0.000000,0.000000
3,NSGA-II,600,40,0.000000,0.000000
3,NSGA-II,700,45,0.000000,0.000000
3,NSGA-II,800,27,0.000000,0.000000
3,NSGA-II,900,35,0.000000,0.000000
3,NSGA-II,1000,35,0.000000,0.000000
3,NSGA-II,1100,44,0.000000,0.000000
3,NSGA-II,1200,40,0.000000,0.000000
3,NSGA-II,1300,40,0.000000,0.000000
3,NSGA-II,1400,19,0.000000,0.000000
3,NSGA-II,1500,23,0.025864,0.019432
3,NSGA-II,1600,28,0.026178,0.019668
3,NSGA-II,1700,24,0.026952,0.020249
3,NSGA-II,1800,28,0.048819,0.036678
3,NSGA-II,1900,24,0.070582,0.053029
3,NSGA-II,2000,32,0.070646,0.053077
3,NSGA-II,2100,38,0.070646,0.053077
3,NSGA-II,2200,36,0.070658,0.053086
3,NSGA-II,2300,23,0.070816,0.053205
3,NSGA-II,2400,29,0.070870,0.053246
3,NSGA-II,2500,36,0.070897,0.053266
3,NSGA-II,2600,32,0.071534,0.053745
3,NSGA-II,2700,34,0.071838,0.053973
3,NSGA-II,2800,36,0.072244,0.054278
3,NSGA-II,2900,34,0.072258,0.054289
3,NSGA-II,3000,33,0.094806,0.071229
3,NSGA-II,3100,35,0.095163,0.071498
3,NSGA-II,3200,37,0.095315,0.071612
3,NSGA-II,3300,28,0.098030,0.073651
3,NSGA-II,3400,30,0.098228,0.073800
3,NSGA-II,3500,21,0.098608,0.074085
3,NSGA-II,3600,19,0.098649,0.074116
3,NSGA-II,3700,22,0.106375,0.079921
3,NSGA-II,3800,24,0.112559,0.084567
3,NSGA-II,3900,22,0.152949,0.114913
3,NSGA-II,4000,17,0.224867,0.168946
3,NSGA-II,4100,14,0.254628,0.191306
3,NSGA-II,4200,16,0.257040,0.193118
3,NSGA-II,4300,17,0.345162,0.259326
3,NSGA-II,4400,23,0.454695,0.341619
3,NSGA-II,4500,31,0.462521,0.347499
3,NSGA-II,4600,33,0.464725,0.349155
3,NSGA-II,4700,32,0.482780,0.362720
3,NSGA-II,4800,36,0.485616,0.364850
3,NSGA-II,4900,22,0.487297,0.366114
3,NSGA-II,5000,25,0.501930,0.377108
3,NSGA-III,100,26,0.000000,0.000000
3,NSGA-III,200,17,0.000000,0.000000
3,NSGA-III,300,21,0.000000,0.000000
3,NSGA-III,400,10,0.000000,0.000000
3,NSGA-III,500,16,0.000000,0.000000
3,NSGA-III,600,1,0.000000,0.000000
3,NSGA-III,700,6,0.000000,0.000000
3,NSGA-III,800,7,0.147115,0.110530
3,NSGA-III,900,16,0.163894,0.123136
3,NSGA-III,1000,16,0.271463,0.203954
3,NSGA-III,1100,8,0.302823,0.227515
3,NSGA-III,1200,10,0.373798,0.280840
3,NSGA-III,1300,4,0.402367,0.302304
3,NSGA-III,1400,5,0.403207,0.302935
3,NSGA-III,1500,6,0.413081,0.310354
3,NSGA-III,1600,7,0.443489,0.333200
3,NSGA-III,1700,3,0.626578,0.470757
3,NSGA-III,1800,4,0.689150,0.517769
3,NSGA-III,1900,4,0.689150,0.517769
3,NSGA-III,2000,4,0.694036,0.521439
3,NSGA-III,2100,5,0.694767,0.521989
3,NSGA-III,2200,5,0.695314,0.522400
3,NSGA-III,2300,6,0.696385,0.523204
3,NSGA-III,2400,8,0.710463,0.533781
3,NSGA-III,2500,9,0.739733,0.555773
3,NSGA-III,2600,9,0.769407,0.578067
3,NSGA-III,2700,5,0.833870,0.626499
3,NSGA-III,2800,5,0.836327,0.628345
3,NSGA-III,2900,6,0.837068,0.628902
3,NSGA-III,3000,6,0.837068,0.628902
3,NSGA-III,3100,6,0.837068,0.628902
3,NSGA-III,3200,6,0.837093,0.628921
3,NSGA-III,3300,4,0.915647,0.687939
3,NSGA-III,3400,6,0.935605,0.702934
3,NSGA-III,3500,6,0.935634,0.702956
3,NSGA-III,3600,7,0.936333,0.703481
3,NSGA-III,3700,8,0.942299,0.707963
3,NSGA-III,3800,8,0.953328,0.716249
3,NSGA-III,3900,10,0.953371,0.716282
3,NSGA-III,4000,10,0.956293,0.718477
3,NSGA-III,4100,12,0.965508,0.725400
3,NSGA-III,4200,12,0.965508,0.725400
3,NSGA-III,4300,12,0.965508,0.725400
