run,algorithm,iteration,front_size,hypervolume,hypervolume_ratio
2,NSGA-II,240,10,0.102621,0.077101
2,NSGA-II,280,14,0.118554,0.089072
2,NSGA-II,320,20,0.127666,0.095918
2,NSGA-II,360,35,0.133283,0.100137
2,NSGA-II,400,47,0.159952,0.120174
2,NSGA-II,440,39,0.177973,0.133714
2,NSGA-II,480,36,0.219086,0.164602
2,NSGA-II,520,36,0.235470,0.176912
2,NSGA-II,560,32,0.246602,0.185276
2,NSGA-II,600,26,0.316428,0.237737
2,NSGA-II,640,19,0.374310,0.281225
2,NSGA-II,680,21,0.414001,0.311045
2,NSGA-II,720,19,0.439329,0.330074
2,NSGA-II,760,18,0.470410,0.353426
2,NSGA-II,800,23,0.493743,0.370956
2,NSGA-II,840,15,0.571862,0.429649
2,NSGA-II,880,18,0.593048,0.445566
2,NSGA-II,920,20,0.603169,0.453169
2,NSGA-II,960,22,0.606412,0.455606
2,NSGA-II,1000,25,0.611555,0.459471
2,NSGA-II,1040,30,0.612678,0.460314
2,NSGA-II,1080,32,0.614309,0.461539
2,NSGA-II,1120,32,0.614370,0.461585
2,NSGA-II,1160,38,0.616393,0.463105
2,NSGA-II,1200,30,0.640058,0.480885
2,NSGA-II,1240,29,0.646345,0.485609
2,NSGA-II,1280,31,0.652463,0.490205
2,NSGA-II,1320,33,0.654001,0.491361
2,NSGA-II,1360,35,0.659962,0.495839
2,NSGA-II,1400,32,0.699726,0.525714
2,NSGA-II,1440,24,0.705809,0.530285
2,NSGA-II,1480,14,0.730581,0.548897
2,NSGA-II,1520,14,0.730581,0.548897
2,NSGA-II,1560,15,0.730973,0.549191
2,NSGA-II,1600,18,0.731235,0.549387
2,NSGA-II,1640,20,0.731240,0.549391
2,NSGA-II,1680,19,0.747412,0.561542
2,NSGA-II,1720,15,0.767236,0.576436
2,NSGA-II,1760,21,0.782308,0.587759
2,NSGA-II,1800,24,0.801202,0.601955
2,NSGA-II,1840,25,0.801979,0.602539
2,NSGA-II,1880,27,0.802323,0.602797
2,NSGA-II,1920,22,0.806178,0.605694
2,NSGA-II,1960,24,0.806934,0.606262
2,NSGA-II,2000,23,0.830486,0.623956
2,NSGA-III,40,24,0.000789,0.000593
2,NSGA-III,80,11,0.007057,0.005302
2,NSGA-III,120,9,0.238342,0.179070
2,NSGA-III,160,6,0.322270,0.242126
2,NSGA-III,200,12,0.442137,0.332184
2,NSGA-III,240,8,0.482489,0.362501
2,NSGA-III,280,15,0.498156,0.374272
2,NSGA-III,320,12,0.538154,0.404323
2,NSGA-III,360,6,0.676009,0.507896
2,NSGA-III,400,8,0.687587,0.516594
2,NSGA-III,440,14,0.697849,0.524304
2,NSGA-III,480,20,0.707115,0.531266
2,NSGA-III,520,18,0.747092,0.561301
2,NSGA-III,560,22,0.755205,0.567397
2,NSGA-III,600,19,0.811154,0.609432
2,NSGA-III,640,7,0.818753,0.615141
2,NSGA-III,680,9,0.855925,0.643069
2,NSGA-III,720,7,0.876653,0.658642
2,NSGA-III,760,8,0.958870,0.720413
2,NSGA-III,800,3,0.987248,0.741734
2,NSGA-III,840,4,0.990399,0.744102
2,NSGA-III,880,1,1.023946,0.769306
