run,algorithm,iteration,front_size,hypervolume,hypervolume_ratio
1,NSGA-II,22,30,0.092748,0.069683
1,NSGA-II,24,39,0.094694,0.071145
1,NSGA-II,26,36,0.115113,0.086486
1,NSGA-II,28,34,0.121348,0.091171
1,NSGA-II,30,35,0.124373,0.093443
1,NSGA-II,32,35,0.149204,0.112099
1,NSGA-II,34,36,0.152365,0.114474
1,NSGA-II,36,32,0.159697,0.119983
1,NSGA-II,38,34,0.194615,0.146217
1,NSGA-II,40,28,0.203039,0.152546
1,NSGA-II,42,30,0.211844,0.159161
1,NSGA-II,44,37,0.216905,0.162964
1,NSGA-II,46,37,0.216919,0.162975
1,NSGA-II,48,38,0.219106,0.164618
1,NSGA-II,50,42,0.219831,0.165163
1,NSGA-II,52,44,0.219898,0.165212
1,NSGA-II,54,46,0.219912,0.165223
1,NSGA-II,56,40,0.230765,0.173377
1,NSGA-II,58,35,0.233408,0.175363
1,NSGA-II,60,37,0.233489,0.175423
1,NSGA-II,62,37,0.233489,0.175423
1,NSGA-II,64,38,0.255459,0.191930
1,NSGA-II,66,34,0.271253,0.203796
1,NSGA-II,68,35,0.271256,0.203799
1,NSGA-II,70,35,0.285062,0.214171
1,NSGA-II,72,33,0.343294,0.257922
1,NSGA-II,74,29,0.357486,0.268585
1,NSGA-II,76,29,0.357624,0.268688
1,NSGA-II,78,27,0.358936,0.269674
1,NSGA-II,80,26,0.360874,0.271130
1,NSGA-II,82,26,0.360874,0.271130
1,NSGA-II,84,26,0.464982,0.349348
1,NSGA-II,86,27,0.464992,0.349356
1,NSGA-II,88,27,0.465039,0.349390
1,NSGA-II,90,28,0.465673,0.349867
1,NSGA-II,92,31,0.499711,0.375440
1,NSGA-II,94,31,0.499711,0.375440
1,NSGA-II,96,30,0.502400,0.377461
1,NSGA-II,98,30,0.509974,0.383151
1,NSGA-II,100,34,0.523871,0.393592
1,NSGA-III,2,15,0.036838,0.027677
1,NSGA-III,4,21,0.040880,0.030714
