run,algorithm,iteration,front_size,hypervolume,hypervolume_ratio
0,MOGWO,960,46,0.137042,0.102962
0,MOGWO,980,51,0.137060,0.102975
0,MOGWO,1000,50,0.137144,0.103038
0,NSGA-II,20,30,0.000000,0.000000
0,NSGA-II,40,51,0.013950,0.010481
0,NSGA-II,60,42,0.018026,0.013543
0,NSGA-II,80,51,0.027019,0.020299
0,NSGA-II,100,45,0.036287,0.027263
0,NSGA-II,120,42,0.047199,0.035462
0,NSGA-II,140,28,0.047660,0.035808
0,NSGA-II,160,23,0.048893,0.036734
0,NSGA-II,180,20,0.052051,0.039107
0,NSGA-II,200,21,0.094019,0.070638
0,NSGA-II,220,16,0.158873,0.119364
0,NSGA-II,240,6,0.284679,0.213884
0,NSGA-II,260,15,0.321164,0.241295
0,NSGA-II,280,22,0.335888,0.252357
0,NSGA-II,300,12,0.394090,0.296086
0,NSGA-II,320,18,0.407145,0.305894
0,NSGA-II,340,9,0.572617,0.430216
0,NSGA-II,360,9,0.591121,0.444118
0,NSGA-II,380,4,0.666699,0.500900
0,NSGA-II,400,5,0.667251,0.501315
0,NSGA-II,420,7,0.697359,0.523936
0,NSGA-II,440,7,0.701503,0.527050
0,NSGA-II,460,8,0.707410,0.531488
0,NSGA-II,480,11,0.716398,0.538241
0,NSGA-II,500,9,0.729903,0.548387
0,NSGA-II,520,12,0.730409,0.548767
0,NSGA-II,540,10,0.743212,0.558386
0,NSGA-II,560,11,0.743385,0.558516
0,NSGA-II,580,14,0.770567,0.578938
0,NSGA-II,600,13,0.839756,0.630921
0,NSGA-II,620,11,0.853237,0.641049
0,NSGA-II,640,13,0.854006,0.641627
0,NSGA-II,660,17,0.858187,0.644768
0,NSGA-II,680,16,0.880236,0.661334
0,NSGA-II,700,16,0.880685,0.661672
0,NSGA-II,720,18,0.880860,0.661803
0,NSGA-II,740,17,0.881170,0.662036
0,NSGA-II,760,18,0.881182,0.662045
0,NSGA-II,780,18,0.895098,0.672500
0,NSGA-II,800,20,0.896305,0.673407
0,NSGA-II,820,23,0.896772,0.673758
0,NSGA-II,840,22,0.899817,0.676046
0,NSGA-II,860,25,0.902068,0.677737
0,NSGA-II,880,22,0.902925,0.678381
0,NSGA-II,900,23,0.908682,0.682706
0,NSGA-II,920,23,0.909846,0.683581
0,NSGA-II,940,24,0.909855,0.683587
0,NSGA-II,960,25,0.909857,0.683589
0,NSGA-II,980,25,0.909918,0.683634
0,NSGA-II,1000,27,0.917354,0.689222
0,NSGA-III,20,37,0.000000,0.000000
0,NSGA-III,40,21,0.000000,0.000000
0,NSGA-III,60,25,0.023515,0.017667
0,NSGA-III,80,26,0.041069,0.030856
0,NSGA-III,100,16,0.178407,0.134040
0,NSGA-III,120,11,0.266695,0.200372
0,NSGA-III,140,23,0.333673,0.250694
0,NSGA-III,160,13,0.362747,0.272537
0,NSGA-III,180,19,0.395032,0.296794
0,NSGA-III,200,8,0.548637,0.412199
0,NSGA-III,220,13,0.659282,0.495328
0,NSGA-III,240,7,0.709008,0.532688
0,NSGA-III,260,4,0.773384,0.581055
0,NSGA-III,280,8,0.795268,0.597496
0,NSGA-III,300,10,0.805590,0.605252
0,NSGA-III,320,10,0.817187,0.613965
0,NSGA-III,340,4,0.906131,0.680790
0,NSGA-III,360,5,0.906819,0.681307
0,NSGA-III,380,6,0.907437,0.681771
0,NSGA-III,400,8,0.913664,0.686449
0,NSGA-III,420,7,0.924916,0.694903
0,NSGA-III,440,4,0.934285,0.701942
0,NSGA-III,460,4,0.941827,0.707608
0,NSGA-III,480,4,0.941827,0.707608
0,NSGA-III,500,4,0.963432,0.723841
0,NSGA-III,520,4,0.963432,0.723841
0,NSGA-III,540,4,0.985749,0.740608
0,NSGA-III,560,5,0.989313,0.743286
0,NSGA-III,580,5,0.989313,0.743286
0,NSGA-III,600,5,0.989313,0.743286
0,NSGA-III,620,7,1.002113,0.752902
0,NSGA-III,640,9,1.009872,0.758732
0,NSGA-III,660,10,1.028300,0.772577
0,NSGA-III,680,11,1.050383,0.789168
0,NSGA-III,700,4,1.098074,0.824999
0,NSGA-III,720,5,1.099646,0.826180
0,NSGA-III,740,7,1.107893,0.832377
0,NSGA-III,760,7,1.107893,0.832377
0,NSGA-III,780,7,1.107893,0.832377
0,NSGA-III,800,5,1.157066,0.869321
0,NSGA-III,820,6,1.157072,0.869325
0,NSGA-III,840,7,1.168825,0.878155
0,NSGA-III,860,6,1.169484,0.878650
0,NSGA-III,880,6,1.169484,0.878650
0,NSGA-III,900,6,1.169484,0.878650
0,NSGA-III,920,6,1.169484,0.878650
0,NSGA-III,940,7,1.169717,0.878826
0,NSGA-III,960,6,1.195860,0.898467
0,NSGA-III,980,6,1.198433,0.900401
0,NSGA-III,1000,6,1.198433,0.900401
1,MOGWO,20,24,0.000000,0.000000
1,MOGWO,40,29,0.000702,0.000528
1,MOGWO,60,44,0.000702,0.000528
1,MOGWO,80,39,0.000702,0.000528
1,MOGWO,100,46,0.000702,0.000528
1,MOGWO,120,52,0.000702,0.000528
1,MOGWO,140,58,0.000702,0.000528
1,MOGWO,160,48,0.000702,0.000528
1,MOGWO,180,46,0.000702,0.000528
1,MOGWO,200,51,0.002636,0.001980
1,MOGWO,220,47,0.005946,0.004468
1,MOGWO,240,50,0.005946,0.004468
1,MOGWO,260,54,0.032026,0.024062
1,MOGWO,280,61,0.032026,0.024062
1,MOGWO,300,54,0.035961,0.027018
1,MOGWO,320,55,0.036909,0.027730
1,MOGWO,340,65,0.042466,0.031906
1,MOGWO,360,74,0.042970,0.032284
1,MOGWO,380,69,0.043667,0.032807
1,MOGWO,400,58,0.044179,0.033193
1,MOGWO,420,64,0.068481,0.051450
1,MOGWO,440,64,0.080640,0.060586
1,MOGWO,460,61,0.085044,0.063895
1,MOGWO,480,82,0.086369,0.064890
1,MOGWO,500,95,0.087843,0.065998
1,MOGWO,520,62,0.092755,0.069688
1,MOGWO,540,57,0.097630,0.073351
1,MOGWO,560,56,0.100202,0.075283
1,MOGWO,580,77,0.133359,0.100194
1,MOGWO,600,85,0.139773,0.105013
1,MOGWO,620,92,0.146827,0.110313
1,MOGWO,640,91,0.154149,0.115815
1,MOGWO,660,81,0.157565,0.118381
1,MOGWO,680,85,0.160011,0.120219
1,MOGWO,700,92,0.169181,0.127108
1,MOGWO,720,94,0.175550,0.131893
1,MOGWO,740,98,0.176671,0.132736
1,MOGWO,760,100,0.179188,0.134626
1,MOGWO,780,96,0.192332,0.144502
1,MOGWO,800,100,0.193773,0.145584
1,MOGWO,820,99,0.195358,0.146775
1,MOGWO,840,92,0.199687,0.150028
1,MOGWO,860,97,0.199759,0.150082
1,MOGWO,880,97,0.200775,0.150845
1,MOGWO,900,92,0.205692,0.154539
1,MOGWO,920,87,0.214351,0.161045
1,MOGWO,940,79,0.221221,0.166207
1,MOGWO,960,85,0.227344,0.170807
1,MOGWO,980,93,0.230890,0.173471
1,MOGWO,1000,90,0.232143,0.174413
1,NSGA-II,20,30,0.000000,0.000000
1,NSGA-II,40,28,0.062146,0.046691
1,NSGA-II,60,37,0.067532,0.050738
1,NSGA-II,80,26,0.070486,0.052957
1,NSGA-II,100,34,0.076195,0.057247
1,NSGA-II,120,34,0.078215,0.058764
1,NSGA-II,140,41,0.096985,0.072866
1,NSGA-II,160,42,0.143874,0.108094
1,NSGA-II,180,42,0.149782,0.112533
1,NSGA-II,200,25,0.218194,0.163932
1,NSGA-II,220,25,0.295905,0.222318
1,NSGA-II,240,26,0.356815,0.268081
1,NSGA-II,260,29,0.367903,0.276411
1,NSGA-II,280,22,0.415325,0.312040
1,NSGA-II,300,24,0.439885,0.330492
1,NSGA-II,320,29,0.492029,0.369669
1,NSGA-II,340,20,0.552824,0.415345
1,NSGA-II,360,16,0.687035,0.516180
1,NSGA-II,380,13,0.736278,0.553176
1,NSGA-II,400,15,0.738381,0.554756
1,NSGA-II,420,17,0.752063,0.565036
1,NSGA-II,440,16,0.801698,0.602327
1,NSGA-II,460,16,0.999764,0.751138
1,NSGA-II,480,15,0.999893,0.751235
1,NSGA-II,500,18,1.000601,0.751767
1,NSGA-II,520,10,1.026865,0.771499
1,NSGA-II,540,12,1.031383,0.774893
1,NSGA-II,560,18,1.033366,0.776383
1,NSGA-II,580,17,1.037851,0.779753
1,NSGA-II,600,16,1.039370,0.780894
1,NSGA-II,620,17,1.044436,0.784700
1,NSGA-II,640,7,1.074971,0.807642
1,NSGA-II,660,7,1.074971,0.807642
1,NSGA-II,680,8,1.075058,0.807707
1,NSGA-II,700,8,1.075058,0.807707
1,NSGA-II,720,9,1.076465,0.808764
1,NSGA-II,740,9,1.116159,0.838587
1,NSGA-II,760,11,1.118748,0.840532
1,NSGA-II,780,11,1.118748,0.840532
1,NSGA-II,800,11,1.118748,0.840532
1,NSGA-II,820,11,1.190717,0.894603
1,NSGA-II,840,2,1.198857,0.900719
1,NSGA-II,860,2,1.198857,0.900719
1,NSGA-II,880,4,1.209680,0.908850
1,NSGA-II,900,4,1.209680,0.908850
1,NSGA-II,920,6,1.210020,0.909106
1,NSGA-II,940,5,1.218794,0.915698
1,NSGA-II,960,6,1.271975,0.955654
1,NSGA-II,980,5,1.310420,0.984538
1,NSGA-II,1000,5,1.311852,0.985614
1,NSGA-III,20,31,0.000000,0.000000
1,NSGA-III,40,39,0.018288,0.013740
1,NSGA-III,60,31,0.036727,0.027593
1,NSGA-III,80,41,0.063369,0.047610
1,NSGA-III,100,36,0.065463,0.049183
1,NSGA-III,120,26,0.074608,0.056054
1,NSGA-III,140,31,0.076301,0.057326
1,NSGA-III,160,39,0.124687,0.093679
1,NSGA-III,180,36,0.152533,0.114600
1,NSGA-III,200,38,0.164500,0.123591
1,NSGA-III,220,35,0.184485,0.138607
1,NSGA-III,240,43,0.185638,0.139472
1,NSGA-III,260,45,0.190166,0.142875
1,NSGA-III,280,46,0.203756,0.153085
1,NSGA-III,300,45,0.236235,0.177487
1,NSGA-III,320,44,0.255222,0.191752
1,NSGA-III,340,43,0.274973,0.206591
1,NSGA-III,360,38,0.284895,0.214045
1,NSGA-III,380,42,0.287953,0.216343
1,NSGA-III,400,38,0.295966,0.222363
1,NSGA-III,420,39,0.296970,0.223118
1,NSGA-III,440,42,0.299645,0.225128
1,NSGA-III,460,42,0.306148,0.230014
1,NSGA-III,480,46,0.314200,0.236063
1,NSGA-III,500,47,0.337796,0.253791
1,NSGA-III,520,50,0.343069,0.257753
1,NSGA-III,540,50,0.350508,0.263342
1,NSGA-III,560,55,0.352108,0.264544
1,NSGA-III,580,35,0.374903,0.281670
1,NSGA-III,600,29,0.375886,0.282409
1,NSGA-III,620,34,0.391555,0.294181
1,NSGA-III,640,37,0.396565,0.297945
1,NSGA-III,660,41,0.410536,0.308442
1,NSGA-III,680,45,0.413288,0.310509
1,NSGA-III,700,49,0.416915,0.313235
1,NSGA-III,720,53,0.417061,0.313344
1,NSGA-III,740,53,0.424022,0.318574
1,NSGA-III,760,44,0.453042,0.340377
1,NSGA-III,780,33,0.462292,0.347327
1,NSGA-III,800,32,0.476264,0.357824
1,NSGA-III,820,27,0.495351,0.372165
1,NSGA-III,840,27,0.496526,0.373048
1,NSGA-III,860,27,0.529168,0.397572
1,NSGA-III,880,33,0.546954,0.410934
1,NSGA-III,900,36,0.547242,0.411151
1,NSGA-III,920,38,0.552227,0.414896
1,NSGA-III,940,32,0.559471,0.420339
1,NSGA-III,960,35,0.561436,0.421815
1,NSGA-III,980,40,0.561843,0.422121
1,NSGA-III,1000,40,0.562724,0.422783
2,MOGWO,20,18,0.000000,0.000000
2,MOGWO,40,23,0.000000,0.000000
2,MOGWO,60,15,0.000000,0.000000
2,MOGWO,80,15,0.000000,0.000000
2,MOGWO,100,27,0.000000,0.000000
2,MOGWO,120,23,0.000000,0.000000
2,MOGWO,140,21,0.000000,0.000000
2,MOGWO,160,9,0.000000,0.000000
2,MOGWO,180,12,0.000000,0.000000
2,MOGWO,200,15,0.000000,0.000000
2,MOGWO,220,14,0.000000,0.000000
2,MOGWO,240,16,0.000000,0.000000
2,MOGWO,260,14,0.000000,0.000000
2,MOGWO,280,15,0.000000,0.000000
2,MOGWO,300,9,0.000000,0.000000
2,MOGWO,320,1,0.000000,0.000000
2,MOGWO,340,2,0.000000,0.000000
2,MOGWO,360,9,0.000000,0.000000
2,MOGWO,380,3,0.000000,0.000000
2,MOGWO,400,6,0.000000,0.000000
2,MOGWO,420,4,0.135827,0.102049
2,MOGWO,440,7,0.145741,0.109498
2,MOGWO,460,9,0.224138,0.168398
2,MOGWO,480,9,0.331009,0.248692
2,MOGWO,500,13,0.345087,0.259269
2,MOGWO,520,7,0.362012,0.271985
2,MOGWO,540,13,0.409782,0.307875
2,MOGWO,560,15,0.468855,0.352258
2,MOGWO,580,18,0.559396,0.420282
2,MOGWO,600,8,0.610734,0.458854
2,MOGWO,620,13,0.611263,0.459251
2,MOGWO,640,17,0.678893,0.510062
2,MOGWO,660,19,0.679643,0.510626
2,MOGWO,680,21,0.680894,0.511566
2,MOGWO,700,15,0.681085,0.511709
2,MOGWO,720,12,0.690242,0.518589
2,MOGWO,740,14,0.716612,0.538401
2,MOGWO,760,18,0.793753,0.596358
2,MOGWO,780,20,0.895763,0.673000
2,MOGWO,800,20,0.910954,0.684413
2,MOGWO,820,17,0.930577,0.699156
2,MOGWO,840,21,0.935794,0.703076
2,MOGWO,860,22,0.936041,0.703261
2,MOGWO,880,23,0.936404,0.703534
2,MOGWO,900,25,0.937080,0.704042
2,MOGWO,920,22,0.941727,0.707534
2,MOGWO,940,21,0.942714,0.708275
2,MOGWO,960,17,0.946642,0.711226
2,MOGWO,980,17,0.946649,0.711232
2,MOGWO,1000,13,0.947273,0.711700
2,NSGA-II,20,22,0.000000,0.000000
2,NSGA-II,40,28,0.000000,0.000000
2,NSGA-II,60,20,0.000000,0.000000
2,NSGA-II,80,28,0.000000,0.000000
2,NSGA-II,100,27,0.000000,0.000000
2,NSGA-II,120,20,0.000000,0.000000
2,NSGA-II,140,13,0.000000,0.000000
2,NSGA-II,160,28,0.000000,0.000000
2,NSGA-II,180,17,0.000000,0.000000
2,NSGA-II,200,13,0.000000,0.000000
2,NSGA-II,220,11,0.000000,0.000000
2,NSGA-II,240,8,0.000000,0.000000
2,NSGA-II,260,7,0.000000,0.000000
2,NSGA-II,280,9,0.000000,0.000000
2,NSGA-II,300,11,0.012043,0.009048
2,NSGA-II,320,11,0.012043,0.009048
2,NSGA-II,340,16,0.012043,0.009048
2,NSGA-II,360,18,0.012043,0.009048
2,NSGA-II,380,14,0.012043,0.009048
2,NSGA-II,400,12,0.039525,0.029696
2,NSGA-II,420,7,0.040924,0.030747
2,NSGA-II,440,13,0.040924,0.030747
2,NSGA-II,460,11,0.040924,0.030747
2,NSGA-II,480,10,0.040924,0.030747
2,NSGA-II,500,12,0.040975,0.030785
2,NSGA-II,520,12,0.040975,0.030785
2,NSGA-II,540,14,0.040975,0.030785
2,NSGA-II,560,12,0.040975,0.030785
2,NSGA-II,580,15,0.040975,0.030785
2,NSGA-II,600,15,0.040975,0.030785
2,NSGA-II,620,16,0.040975,0.030785
2,NSGA-II,640,12,0.040975,0.030785
2,NSGA-II,660,12,0.040975,0.030785
2,NSGA-II,680,12,0.057876,0.043483
2,NSGA-II,700,13,0.058182,0.043713
2,NSGA-II,720,10,0.058459,0.043921
2,NSGA-II,740,11,0.058459,0.043921
2,NSGA-II,760,11,0.058459,0.043921
2,NSGA-II,780,12,0.058459,0.043921
2,NSGA-II,800,14,0.058899,0.044252
2,NSGA-II,820,19,0.059373,0.044608
2,NSGA-II,840,20,0.157649,0.118444
2,NSGA-II,860,11,0.286300,0.215102
2,NSGA-II,880,13,0.288334,0.216629
2,NSGA-II,900,13,0.288334,0.216629
2,NSGA-II,920,10,0.296584,0.222828
2,NSGA-II,940,11,0.516305,0.387907
2,NSGA-II,960,12,0.541544,0.406870
2,NSGA-II,980,12,0.541544,0.406870
2,NSGA-II,1000,14,0.541916,0.407150
2,NSGA-III,20,26,0.000000,0.000000
2,NSGA-III,40,17,0.000000,0.000000
2,NSGA-III,60,25,0.000000,0.000000
2,NSGA-III,80,15,0.000000,0.000000
2,NSGA-III,100,8,0.000000,0.000000
2,NSGA-III,120,17,0.000000,0.000000
2,NSGA-III,140,16,0.000000,0.000000
2,NSGA-III,160,7,0.000000,0.000000
2,NSGA-III,180,8,0.000000,0.000000
2,NSGA-III,200,15,0.000000,0.000000
2,NSGA-III,220,8,0.000000,0.000000
2,NSGA-III,240,8,0.000000,0.000000
2,NSGA-III,260,7,0.000000,0.000000
2,NSGA-III,280,9,0.000000,0.000000
2,NSGA-III,300,13,0.012140,0.009121
2,NSGA-III,320,16,0.025629,0.019256
2,NSGA-III,340,15,0.025629,0.019256
2,NSGA-III,360,13,0.025629,0.019256
2,NSGA-III,380,15,0.025629,0.019256
2,NSGA-III,400,19,0.045911,0.034494
2,NSGA-III,420,17,0.045911,0.034494
2,NSGA-III,440,22,0.052204,0.039222
2,NSGA-III,460,25,0.052204,0.039222
2,NSGA-III,480,22,0.052778,0.039653
2,NSGA-III,500,17,0.120250,0.090346
2,NSGA-III,520,16,0.120523,0.090550
2,NSGA-III,540,15,0.151816,0.114062
2,NSGA-III,560,16,0.153393,0.115246
2,NSGA-III,580,12,0.159697,0.119983
2,NSGA-III,600,15,0.192517,0.144641
2,NSGA-III,620,10,0.281603,0.211572
2,NSGA-III,640,10,0.281672,0.211624
2,NSGA-III,660,11,0.305393,0.229447
2,NSGA-III,680,9,0.396319,0.297760
2,NSGA-III,700,9,0.396319,0.297760
2,NSGA-III,720,9,0.493887,0.371065
2,NSGA-III,740,11,0.541587,0.406902
2,NSGA-III,760,9,0.541856,0.407104
2,NSGA-III,780,10,0.543153,0.408079
2,NSGA-III,800,11,0.543620,0.408429
2,NSGA-III,820,11,0.543855,0.408606
2,NSGA-III,840,12,0.552583,0.415164
2,NSGA-III,860,15,0.564558,0.424161
2,NSGA-III,880,18,0.565039,0.424522
2,NSGA-III,900,19,0.565104,0.424571
2,NSGA-III,920,20,0.565421,0.424809
2,NSGA-III,940,20,0.565590,0.424936
2,NSGA-III,960,20,0.565590,0.424936
2,NSGA-III,980,22,0.643299,0.483320
2,NSGA-III,1000,22,0.644113,0.483932
3,MOGWO,20,32,0.008846,0.006646
3,MOGWO,40,38,0.013893,0.010438
3,MOGWO,60,44,0.013985,0.010507
3,MOGWO,80,31,0.014450,0.010857
3,MOGWO,100,42,0.023422,0.017597
3,MOGWO,120,37,0.032249,0.024229
3,MOGWO,140,39,0.032677,0.024550
3,MOGWO,160,34,0.033615,0.025256
3,MOGWO,180,19,0.036144,0.027155
3,MOGWO,200,24,0.036493,0.027418
3,MOGWO,220,32,0.048246,0.036248
3,MOGWO,240,29,0.050600,0.038016
3,MOGWO,260,29,0.056910,0.042757
3,MOGWO,280,38,0.073001,0.054846
3,MOGWO,300,24,0.079818,0.059968
3,MOGWO,320,31,0.087903,0.066043
3,MOGWO,340,32,0.091246,0.068555
3,MOGWO,360,34,0.102058,0.076678
3,MOGWO,380,30,0.146405,0.109996
3,MOGWO,400,26,0.154363,0.115975
3,MOGWO,420,34,0.170518,0.128113
3,MOGWO,440,19,0.253886,0.190748
3,MOGWO,460,26,0.283409,0.212929
3,MOGWO,480,40,0.295855,0.222280
3,MOGWO,500,34,0.310325,0.233152
3,MOGWO,520,35,0.318061,0.238964
3,MOGWO,540,26,0.327574,0.246111
3,MOGWO,560,15,0.346287,0.260171
3,MOGWO,580,21,0.350028,0.262981
3,MOGWO,600,26,0.390517,0.293401
3,MOGWO,620,17,0.396754,0.298087
3,MOGWO,640,25,0.398244,0.299207
3,MOGWO,660,24,0.399398,0.300074
3,MOGWO,680,26,0.401429,0.301599
3,MOGWO,700,31,0.405594,0.304729
3,MOGWO,720,28,0.409455,0.307629
3,MOGWO,740,28,0.412890,0.310210
3,MOGWO,760,34,0.414761,0.311616
3,MOGWO,780,35,0.415093,0.311865
3,MOGWO,800,39,0.420572,0.315982
3,MOGWO,820,46,0.421593,0.316749
3,MOGWO,840,48,0.423261,0.318003
3,MOGWO,860,52,0.426645,0.320545
3,MOGWO,880,51,0.427930,0.321510
3,MOGWO,900,56,0.430810,0.323674
3,MOGWO,920,59,0.432763,0.325141
3,MOGWO,940,65,0.435872,0.327477
3,MOGWO,960,67,0.435953,0.327538
3,MOGWO,980,60,0.438315,0.329312
3,MOGWO,1000,62,0.438336,0.329328
3,NSGA-II,20,26,0.024892,0.018702
3,NSGA-II,40,30,0.040394,0.030348
3,NSGA-II,60,34,0.043948,0.033019
3,NSGA-II,80,26,0.057445,0.043159
3,NSGA-II,100,33,0.059434,0.044653
3,NSGA-II,120,39,0.064458,0.048428
3,NSGA-II,140,45,0.077128,0.057947
3,NSGA-II,160,28,0.078616,0.059066
3,NSGA-II,180,29,0.080780,0.060691
3,NSGA-II,200,35,0.087054,0.065405
3,NSGA-II,220,39,0.088698,0.066640
3,NSGA-II,240,43,0.097482,0.073240
3,NSGA-II,260,35,0.098841,0.074260
3,NSGA-II,280,38,0.099409,0.074688
3,NSGA-II,300,44,0.099614,0.074841
3,NSGA-II,320,45,0.101366,0.076158
3,NSGA-II,340,47,0.101812,0.076493
3,NSGA-II,360,45,0.101882,0.076545
3,NSGA-II,380,44,0.104627,0.078607
3,NSGA-II,400,42,0.104827,0.078758
3,NSGA-II,420,41,0.105130,0.078986
3,NSGA-II,440,46,0.106324,0.079883
3,NSGA-II,460,50,0.106397,0.079938
3,NSGA-II,480,56,0.106886,0.080305
3,NSGA-II,500,57,0.127663,0.095915
3,NSGA-II,520,62,0.127952,0.096133
3,NSGA-II,540,64,0.128089,0.096235
3,NSGA-II,560,61,0.128130,0.096266
3,NSGA-II,580,66,0.128210,0.096326
3,NSGA-II,600,70,0.128562,0.096591
3,NSGA-II,620,51,0.133894,0.100596
3,NSGA-II,640,54,0.134716,0.101214
3,NSGA-II,660,54,0.142962,0.107410
3,NSGA-II,680,55,0.143041,0.107469
3,NSGA-II,700,51,0.143849,0.108076
3,NSGA-II,720,57,0.144730,0.108738
3,NSGA-II,740,58,0.144799,0.108789
3,NSGA-II,760,64,0.144883,0.108852
3,NSGA-II,780,64,0.145289,0.109157
3,NSGA-II,800,62,0.147194,0.110589
3,NSGA-II,820,58,0.150422,0.113014
3,NSGA-II,840,54,0.153237,0.115129
3,NSGA-II,860,56,0.153647,0.115437
3,NSGA-II,880,59,0.154489,0.116070
3,NSGA-II,900,61,0.154516,0.116090
3,NSGA-II,920,57,0.159190,0.119602
3,NSGA-II,940,60,0.168446,0.126556
3,NSGA-II,960,61,0.173720,0.130518
3,NSGA-II,980,58,0.183248,0.137677
3,NSGA-II,1000,56,0.183362,0.137762
3,NSGA-III,20,30,0.036107,0.027127
3,NSGA-III,40,54,0.041015,0.030815
3,NSGA-III,60,57,0.053113,0.039904
3,NSGA-III,80,51,0.059967,0.045054
3,NSGA-III,100,40,0.085207,0.064017
3,NSGA-III,120,57,0.091519,0.068759
3,NSGA-III,140,48,0.097808,0.073485
3,NSGA-III,160,50,0.105669,0.079391
3,NSGA-III,180,53,0.112146,0.084257
3,NSGA-III,200,52,0.115228,0.086572
3,NSGA-III,220,60,0.115459,0.086746
3,NSGA-III,240,48,0.118391,0.088949
3,NSGA-III,260,51,0.119042,0.089438
3,NSGA-III,280,60,0.130020,0.097686
3,NSGA-III,300,68,0.135279,0.101637
3,NSGA-III,320,75,0.135873,0.102084
3,NSGA-III,340,59,0.161234,0.121137
3,NSGA-III,360,59,0.191278,0.143710
3,NSGA-III,380,59,0.192047,0.144288
3,NSGA-III,400,50,0.200876,0.150921
3,NSGA-III,420,42,0.230912,0.173488
3,NSGA-III,440,40,0.268627,0.201824
3,NSGA-III,460,45,0.343051,0.257739
3,NSGA-III,480,43,0.367377,0.276016
3,NSGA-III,500,48,0.382005,0.287006
3,NSGA-III,520,44,0.420561,0.315974
3,NSGA-III,540,41,0.452594,0.340041
3,NSGA-III,560,43,0.476377,0.357909
3,NSGA-III,580,37,0.498291,0.374374
3,NSGA-III,600,39,0.515147,0.387038
3,NSGA-III,620,33,0.568106,0.426826
3,NSGA-III,640,34,0.624650,0.469309
3,NSGA-III,660,29,0.655794,0.492708
3,NSGA-III,680,24,0.700587,0.526361
3,NSGA-III,700,22,0.711940,0.534891
3,NSGA-III,720,11,0.797793,0.599393
3,NSGA-III,740,16,0.826152,0.620700
3,NSGA-III,760,15,0.849680,0.638377
3,NSGA-III,780,13,0.890712,0.669205
3,NSGA-III,800,13,0.923015,0.693475
3,NSGA-III,820,15,0.959611,0.720970
3,NSGA-III,840,17,0.973428,0.731351
3,NSGA-III,860,16,1.057159,0.794259
3,NSGA-III,880,19,1.065695,0.800673
3,NSGA-III,900,11,1.181188,0.887444
3,NSGA-III,920,13,1.188533,0.892962
3,NSGA-III,940,11,1.194056,0.897112
3,NSGA-III,960,10,1.226897,0.921786
3,NSGA-III,980,13,1.234976,0.927855
3,NSGA-III,1000,15,1.248351,0.937904
4,MOGWO,20,28,0.000000,0.000000
4,MOGWO,40,28,0.000000,0.000000
4,MOGWO,60,30,0.000000,0.000000
4,MOGWO,80,29,0.000000,0.000000
4,MOGWO,100,17,0.000000,0.000000
4,MOGWO,120,8,0.000000,0.000000
4,MOGWO,140,9,0.000000,0.000000
4,MOGWO,160,9,0.000000,0.000000
4,MOGWO,180,18,0.000000,0.000000
4,MOGWO,200,6,0.000000,0.000000
4,MOGWO,220,1,0.000000,0.000000
4,MOGWO,240,2,0.000000,0.000000
4,MOGWO,260,4,0.000000,0.000000
4,MOGWO,280,10,0.000000,0.000000
