run,algorithm,makespan,energy,radar_risk
0,MOGWO,927.000000,1041.767161,154.748714
0,MOGWO,907.000000,1507.161369,464.719632
0,MOGWO,927.000000,992.827720,1553.367407
0,MOGWO,909.000000,1136.401735,464.548606
0,MOGWO,913.000000,1055.467077,2488.627164
0,MOGWO,909.000000,1150.999697,154.982561
0,MOGWO,909.000000,1096.375050,1256.368714
0,MOGWO,910.000000,1132.060266,154.982561
0,MOGWO,907.000000,1263.755272,2488.189904
0,MOGWO,910.000000,1137.313182,0.000000
0,MOGWO,915.000000,1065.787293,154.701457
0,MOGWO,916.000000,1058.657679,771.901482
0,MOGWO,927.000000,1028.718473,154.982561
0,MOGWO,913.000000,1095.440841,0.000000
0,MOGWO,913.000000,1086.306391,155.790388
0,MOGWO,915.000000,1064.100896,308.725405
0,MOGWO,917.000000,1066.966605,0.000000
0,MOGWO,920.000000,1020.436418,1861.728955
0,MOGWO,919.000000,1026.832316,1860.069887
0,MOGWO,912.000000,1071.064220,3995.193494
0,MOGWO,919.000000,1041.154192,1394.781900
0,MOGWO,912.000000,1121.133277,0.000000
0,MOGWO,913.000000,1072.619478,466.382495
0,MOGWO,907.000000,1251.990068,3392.393661
0,MOGWO,907.000000,1276.602386,618.676320
0,MOGWO,919.000000,1051.093896,0.000000
0,MOGWO,912.000000,1075.603504,2835.623858
0,MOGWO,911.000000,1100.724655,154.982561
0,MOGWO,915.000000,1086.945444,154.602992
0,MOGWO,912.000000,1088.155630,1856.080812
0,MOGWO,910.000000,1085.616294,3133.871501
0,MOGWO,913.000000,1081.822473,155.927682
0,MOGWO,913.000000,1063.256756,925.822936
0,MOGWO,912.000000,1099.733709,154.450378
0,MOGWO,905.000000,1557.186805,465.260057
0,MOGWO,906.000000,1546.550998,310.809679
0,MOGWO,909.000000,1156.053087,0.000000
0,MOGWO,908.000000,1142.392279,464.548606
0,MOGWO,908.000000,1169.853830,0.000000
0,MOGWO,908.000000,1168.666472,463.790049
0,MOGWO,907.000000,1516.336361,156.359300
0,MOGWO,918.000000,1054.125047,1252.828975
0,MOGWO,909.000000,1107.983068,619.531167
0,MOGWO,917.000000,1063.642744,466.382495
0,MOGWO,918.000000,1018.425109,2024.731306
0,MOGWO,915.000000,1036.890424,1707.970399
0,MOGWO,919.000000,1046.242482,309.686238
0,MOGWO,927.000000,994.717616,309.686238
0,MOGWO,918.000000,1025.168638,2024.562303
0,MOGWO,918.000000,1030.841190,2024.191961
0,MOGWO,918.000000,1033.284062,1407.431967
0,NSGA-II,924.000000,891.266056,0.000000
0,NSGA-II,923.000000,924.943347,0.000000
0,NSGA-II,922.000000,949.484558,0.000000
0,NSGA-II,915.000000,1002.231323,0.000000
0,NSGA-II,653.000000,1087.400708,0.000000
0,NSGA-II,628.000000,1182.324843,0.000000
0,NSGA-II,608.000000,1257.397281,0.000000
0,NSGA-II,591.000000,1380.374966,0.000000
0,NSGA-II,635.000000,1147.440787,154.917457
0,NSGA-II,557.000000,1215.608328,464.455501
0,NSGA-II,911.000000,1047.130430,9211.366065
0,NSGA-III,383.000000,824.001978,4411.146649
0,NSGA-III,391.000000,873.106974,464.465550
0,NSGA-III,434.000000,906.418477,0.000000
0,NSGA-III,422.000000,1004.413028,154.718571
0,NSGA-III,383.000000,915.908796,1858.459075
0,NSGA-III,424.000000,880.596848,309.897672
0,NSGA-III,459.000000,858.323578,1717.055727
0,NSGA-III,410.000000,781.074665,2167.449754
0,NSGA-III,438.000000,860.954657,619.264345
0,NSGA-III,376.000000,924.800178,1870.537095
1,MOGWO,886.000000,1396.215578,930.577722
1,MOGWO,925.000000,929.834553,155.247049
1,MOGWO,893.000000,1359.307515,617.813441
1,MOGWO,885.000000,1511.366406,1085.437508
1,MOGWO,922.000000,957.993714,0.000000
1,MOGWO,890.000000,1277.102516,2242.859997
1,MOGWO,885.000000,1433.094502,1256.027827
1,MOGWO,885.000000,1166.324605,4665.266257
1,MOGWO,902.000000,1275.289496,153.990688
1,MOGWO,906.000000,1090.827511,469.151439
1,MOGWO,893.000000,1209.094311,3142.302281
1,MOGWO,910.000000,959.578519,3433.284620
1,MOGWO,908.000000,1015.481806,0.000000
1,MOGWO,901.000000,1234.161242,929.965258
1,MOGWO,906.000000,1053.440124,1443.578634
1,MOGWO,873.000000,1213.876679,6334.306861
1,MOGWO,902.000000,1231.566567,463.053173
1,MOGWO,897.000000,1329.136510,154.701457
1,MOGWO,912.000000,985.278515,309.884067
1,MOGWO,885.000000,1208.243063,3880.699728
1,MOGWO,882.000000,1289.461664,1410.137014
1,MOGWO,907.000000,1056.889948,651.303446
1,MOGWO,910.000000,1005.437747,154.465947
1,MOGWO,902.000000,1146.801261,617.656936
1,MOGWO,880.000000,1196.116602,7318.660112
1,MOGWO,906.000000,1059.516256,626.627002
1,MOGWO,888.000000,1113.616401,5136.677973
1,MOGWO,888.000000,1092.702566,5539.474483
1,MOGWO,906.000000,1103.607003,0.000000
1,MOGWO,900.000000,1157.079251,2672.646465
1,MOGWO,904.000000,1093.919099,1866.920247
1,MOGWO,907.000000,1091.904689,155.437245
1,MOGWO,903.000000,1127.437740,0.000000
1,MOGWO,925.000000,942.242489,0.000000
1,MOGWO,911.000000,997.126245,155.069708
1,MOGWO,921.000000,968.782181,471.100104
1,MOGWO,907.000000,1024.380859,1301.334482
1,MOGWO,905.000000,1079.319792,1417.482125
1,MOGWO,882.000000,1285.133171,1566.786650
1,MOGWO,882.000000,1264.552635,2945.881990
1,MOGWO,926.000000,875.187007,3324.381805
1,MOGWO,909.000000,1000.213426,4437.150190
1,MOGWO,907.000000,1045.780444,653.819752
1,MOGWO,902.000000,1139.945509,2010.391489
1,MOGWO,902.000000,1119.074493,4690.482862
1,MOGWO,905.000000,1115.568887,0.000000
1,MOGWO,917.000000,971.145659,0.000000
1,MOGWO,903.000000,1117.863541,3589.918839
1,MOGWO,905.000000,1100.418069,1281.544236
1,MOGWO,925.000000,900.962116,1860.583476
1,MOGWO,928.000000,851.650481,0.000000
1,MOGWO,868.000000,1356.555042,2043.151713
1,MOGWO,926.000000,913.322408,0.000000
1,MOGWO,876.000000,1166.770857,7514.469595
1,MOGWO,912.000000,998.320303,0.000000
1,MOGWO,910.000000,970.763325,777.773945
1,MOGWO,901.000000,1233.541440,1239.737134
1,MOGWO,900.000000,1180.561989,2333.828676
1,MOGWO,901.000000,1222.463361,2333.500083
1,NSGA-II,928.000000,803.199786,0.000000
1,NSGA-II,926.000000,954.955235,0.000000
1,NSGA-II,923.000000,984.822934,0.000000
1,NSGA-II,918.000000,1093.696563,0.000000
1,NSGA-II,914.000000,1121.526902,0.000000
1,NSGA-II,901.000000,1123.594629,0.000000
1,NSGA-II,898.000000,1217.606416,0.000000
1,NSGA-II,868.000000,1218.251916,0.000000
1,NSGA-II,844.000000,1233.812858,0.000000
1,NSGA-II,775.000000,1247.326584,0.000000
1,NSGA-II,757.000000,1266.513558,0.000000
1,NSGA-II,733.000000,1376.825644,0.000000
1,NSGA-II,622.000000,1379.615839,0.000000
1,NSGA-II,915.000000,1038.873516,154.214963
1,NSGA-II,736.000000,1244.735325,154.214963
1,NSGA-II,724.000000,1288.295314,154.275027
1,NSGA-II,924.000000,944.034741,154.465947
1,NSGA-II,820.000000,1129.050253,155.156854
1,NSGA-II,927.000000,857.963483,310.501101
1,NSGA-II,784.000000,1131.948746,462.934170
1,NSGA-II,905.000000,1065.527721,463.682873
1,NSGA-II,787.000000,1017.957947,619.824895
1,NSGA-II,583.000000,1256.221999,771.111145
1,NSGA-II,739.000000,1124.843544,1088.704102
