run,algorithm,makespan,energy,radar_risk
1,NSGA-III,919.000000,990.068288,0.000000
1,NSGA-III,685.000000,1144.081845,3930.586781
1,NSGA-III,729.000000,1017.091441,1081.422230
1,NSGA-III,693.000000,1176.703197,618.036931
1,NSGA-III,685.000000,1327.173452,0.000000
1,NSGA-III,639.000000,1496.684969,1398.647749
1,NSGA-III,727.000000,1179.219266,154.044489
1,NSGA-III,912.000000,1054.710780,0.000000
2,MOGWO,502.000000,946.507192,1901.261239
2,MOGWO,496.000000,981.962974,464.594287
2,MOGWO,505.000000,935.743349,310.603599
2,MOGWO,523.000000,786.804917,0.000000
2,MOGWO,577.000000,771.445057,0.000000
2,MOGWO,625.000000,749.215514,0.000000
2,MOGWO,586.000000,754.465622,0.000000
2,MOGWO,544.000000,786.530748,0.000000
2,MOGWO,514.000000,912.574273,0.000000
2,MOGWO,520.000000,801.170506,0.000000
2,MOGWO,511.000000,920.060599,464.102800
2,MOGWO,529.000000,786.657968,1280.488057
2,MOGWO,511.000000,940.876687,308.088979
2,MOGWO,640.000000,744.569113,310.603599
2,MOGWO,580.000000,755.331434,0.000000
2,MOGWO,511.000000,947.148079,154.109187
2,MOGWO,571.000000,775.539136,0.000000
2,MOGWO,511.000000,944.843753,154.602992
2,MOGWO,502.000000,971.920076,1241.147321
2,MOGWO,514.000000,908.477643,776.917293
2,MOGWO,592.000000,751.134140,0.000000
2,MOGWO,538.000000,780.913721,153.990688
2,MOGWO,547.000000,784.637259,0.000000
2,NSGA-II,472.000000,785.732061,0.000000
2,NSGA-II,448.000000,785.948076,0.000000
2,NSGA-II,439.000000,955.356483,0.000000
2,NSGA-II,920.000000,784.951739,154.531038
2,NSGA-II,928.000000,769.134034,154.917457
2,NSGA-II,445.000000,946.452905,309.232495
2,NSGA-II,406.000000,911.673111,929.974586
2,NSGA-II,417.000000,910.534394,931.206257
2,NSGA-II,435.000000,870.957237,1087.750856
2,NSGA-II,403.000000,925.223870,1408.675950
2,NSGA-II,398.000000,943.566092,2202.582994
2,NSGA-II,424.000000,871.038958,3014.221939
2,NSGA-III,922.000000,741.416175,2040.243789
2,NSGA-III,411.000000,889.365917,617.253142
2,NSGA-III,926.000000,701.928758,0.000000
2,NSGA-III,924.000000,769.096336,0.000000
2,NSGA-III,499.000000,871.779839,0.000000
2,NSGA-III,422.000000,1051.500839,154.718571
2,NSGA-III,466.000000,845.333154,617.375480
2,NSGA-III,523.000000,796.882686,0.000000
2,NSGA-III,472.000000,823.038114,308.586322
2,NSGA-III,919.000000,742.838362,4115.127211
2,NSGA-III,418.000000,952.383275,308.557343
2,NSGA-III,925.000000,761.053080,0.000000
2,NSGA-III,424.000000,875.183936,0.000000
2,NSGA-III,448.000000,856.052831,154.982561
2,NSGA-III,337.000000,776.589307,930.983352
2,NSGA-III,511.000000,871.404225,0.000000
2,NSGA-III,923.000000,787.187629,773.289287
3,MOGWO,905.000000,1813.907412,0.000000
3,MOGWO,906.000000,1685.580827,0.000000
3,MOGWO,916.000000,1168.512471,0.000000
3,MOGWO,910.000000,1278.162042,1234.424375
3,MOGWO,915.000000,1142.931758,1089.103411
3,MOGWO,912.000000,1172.823044,1289.620766
3,MOGWO,904.000000,1684.544650,308.482090
3,MOGWO,911.000000,1227.237906,1711.321700
3,MOGWO,909.000000,1359.172499,773.131323
3,MOGWO,914.000000,1195.475753,617.521986
3,MOGWO,909.000000,1314.616513,928.514808
3,MOGWO,911.000000,1262.935541,0.000000
3,MOGWO,910.000000,1335.846067,308.866387
3,MOGWO,909.000000,1213.891168,2799.023131
3,MOGWO,909.000000,1284.767672,2349.072848
3,MOGWO,916.000000,1117.957105,153.990688
3,MOGWO,918.000000,1083.471846,0.000000
3,MOGWO,917.000000,1102.091720,0.000000
3,MOGWO,912.000000,1190.871375,1235.935171
3,MOGWO,912.000000,1190.313912,1240.419792
3,MOGWO,911.000000,1180.554608,3285.521978
3,MOGWO,914.000000,1184.822168,934.025835
3,MOGWO,915.000000,1152.569204,618.471587
3,MOGWO,914.000000,1198.356785,307.787813
3,MOGWO,912.000000,1217.480102,153.990688
3,MOGWO,911.000000,1235.287365,307.787813
3,MOGWO,912.000000,1203.636640,461.886943
3,MOGWO,913.000000,1207.266789,0.000000
3,MOGWO,912.000000,1220.544502,0.000000
3,MOGWO,915.000000,1168.068876,154.014913
3,MOGWO,908.000000,1372.334472,0.000000
3,MOGWO,906.000000,1477.284811,772.918345
3,MOGWO,907.000000,1396.752225,0.000000
3,MOGWO,917.000000,1081.137823,1084.767204
3,MOGWO,917.000000,1084.689522,153.990688
3,MOGWO,914.000000,1198.611689,153.797125
3,NSGA-II,926.000000,1175.735720,0.000000
3,NSGA-II,924.000000,1305.167019,0.000000
3,NSGA-II,918.000000,1430.748820,0.000000
3,NSGA-II,916.000000,1472.669072,0.000000
3,NSGA-II,915.000000,1544.886098,0.000000
3,NSGA-II,913.000000,1560.663868,0.000000
3,NSGA-II,911.000000,1617.454857,0.000000
3,NSGA-II,910.000000,1634.783079,0.000000
3,NSGA-II,908.000000,1690.719136,0.000000
3,NSGA-II,907.000000,1778.947632,0.000000
3,NSGA-II,906.000000,1910.394466,0.000000
3,NSGA-II,923.000000,1385.413272,154.044489
3,NSGA-II,924.000000,1303.161021,154.099761
3,NSGA-II,914.000000,1535.660526,154.156564
3,NSGA-II,905.000000,1876.120872,154.156564
3,NSGA-II,904.000000,1717.690340,154.214963
3,NSGA-II,923.000000,1357.330632,154.224757
3,NSGA-II,909.000000,1684.950136,154.450378
3,NSGA-II,908.000000,1636.503369,154.465947
3,NSGA-II,889.000000,1957.159321,154.825090
3,NSGA-II,903.000000,1814.111308,154.885198
3,NSGA-II,912.000000,1593.467366,155.790388
3,NSGA-II,910.000000,1556.124399,308.976484
3,NSGA-II,913.000000,1539.569942,309.291538
3,NSGA-II,898.000000,1783.176045,463.588151
3,NSGA-II,914.000000,1468.390933,617.882411
3,NSGA-II,911.000000,1540.859883,619.445691
3,NSGA-II,922.000000,1371.665174,622.095263
3,NSGA-II,923.000000,1354.520022,629.327620
3,NSGA-II,923.000000,1315.564771,941.802995
3,NSGA-II,890.000000,1929.895821,1082.134411
3,NSGA-II,925.000000,1255.802942,1085.710031
3,NSGA-II,907.000000,1564.960204,1240.997107
3,NSGA-II,903.000000,1752.863986,1392.219802
3,NSGA-II,906.000000,1694.136662,1550.376695
3,NSGA-II,924.000000,1254.877955,1710.695908
3,NSGA-II,901.000000,1782.683440,1865.582116
3,NSGA-II,887.000000,1795.477632,2018.416398
3,NSGA-II,920.000000,1413.351256,2175.976047
3,NSGA-II,910.000000,1542.603114,2328.104202
3,NSGA-II,921.000000,1375.705320,2649.725226
3,NSGA-II,906.000000,1628.904321,2795.338253
3,NSGA-II,922.000000,1367.896006,3295.025000
3,NSGA-II,922.000000,1326.042522,3424.259403
3,NSGA-II,904.000000,1711.489496,3630.040818
3,NSGA-II,916.000000,1405.014153,4234.934526
3,NSGA-II,923.000000,1258.833129,4521.227040
3,NSGA-II,815.000000,1702.379589,4553.714022
3,NSGA-II,913.000000,1531.189206,4859.242657
3,NSGA-II,903.000000,1658.905000,4970.890824
3,NSGA-II,920.000000,1386.849733,5403.112134
3,NSGA-II,921.000000,1359.491132,5624.498689
3,NSGA-II,906.000000,1617.863222,6094.411542
3,NSGA-II,907.000000,1543.113714,6723.494098
3,NSGA-II,913.000000,1494.218810,7122.150210
3,NSGA-II,911.000000,1514.651637,8222.546722
3,NSGA-II,925.000000,1220.322741,9797.744493
3,NSGA-III,925.000000,1133.601610,1240.155427
3,NSGA-III,926.000000,1179.547516,0.000000
3,NSGA-III,927.000000,1157.482861,927.444016
3,NSGA-III,919.000000,1276.365232,7205.668351
3,NSGA-III,920.000000,1304.036978,308.633195
3,NSGA-III,926.000000,1162.449919,1090.542870
3,NSGA-III,921.000000,1317.886596,0.000000
3,NSGA-III,917.000000,1278.374891,2015.097290
3,NSGA-III,921.000000,1229.308971,463.470735
3,NSGA-III,913.000000,1363.600142,1554.129705
3,NSGA-III,915.000000,1352.316491,2162.909328
3,NSGA-III,923.000000,1206.319418,154.400440
3,NSGA-III,909.000000,1379.176586,618.803563
3,NSGA-III,900.000000,1374.883798,3303.309516
3,NSGA-III,906.000000,1302.357174,7814.554887
3,NSGA-III,923.000000,1132.837971,1869.176495
3,NSGA-III,914.000000,1366.075513,618.009769
3,NSGA-III,756.000000,1445.159422,3903.311688
3,NSGA-III,747.000000,1473.332903,4821.908713
3,NSGA-III,908.000000,1413.670061,155.534034
3,NSGA-III,915.000000,1358.196545,0.000000
3,NSGA-III,726.000000,1433.902223,5186.649058
3,NSGA-III,654.000000,1236.475240,8726.919714
3,NSGA-III,731.000000,1525.087724,154.465947
3,NSGA-III,914.000000,1350.304689,4218.984985
3,NSGA-III,927.000000,1179.176343,0.000000
3,NSGA-III,916.000000,1291.842318,924.905033
3,NSGA-III,922.000000,1227.826403,1546.800417
3,NSGA-III,792.000000,1358.920385,4203.818120
3,NSGA-III,864.000000,1492.321644,0.000000
3,NSGA-III,816.000000,1303.102613,5967.695440
3,NSGA-III,914.000000,1360.378647,3910.158601
3,NSGA-III,925.000000,1210.834854,0.000000
3,NSGA-III,717.000000,1494.694034,775.089010
3,NSGA-III,926.000000,1176.890794,777.084107
3,NSGA-III,923.000000,1248.483686,0.000000
3,NSGA-III,771.000000,1383.661752,774.713608
3,NSGA-III,917.000000,1278.164810,3580.122149
3,NSGA-III,922.000000,1236.533655,461.970042
3,NSGA-III,920.000000,1353.157006,0.000000
3,NSGA-III,651.000000,1393.852831,6774.356257
3,NSGA-III,749.000000,1536.547545,0.000000
3,NSGA-III,921.000000,1311.467771,154.535147
3,NSGA-III,907.000000,1467.010977,771.422954
3,NSGA-III,921.000000,1224.652635,3779.589039
3,NSGA-III,906.000000,1377.304336,2963.415454
3,NSGA-III,918.000000,1356.617021,154.044489
3,NSGA-III,919.000000,1317.485412,308.987215
4,MOGWO,875.000000,1426.469289,0.000000
4,MOGWO,885.000000,1360.181823,0.000000
4,MOGWO,879.000000,1367.380511,0.000000
4,MOGWO,914.000000,1272.413506,617.996385
4,MOGWO,907.000000,1231.595225,5837.597991
4,MOGWO,907.000000,1323.667325,154.365451
4,MOGWO,913.000000,1226.099468,3767.203824
4,MOGWO,907.000000,1259.007651,4374.526932
4,MOGWO,907.000000,1212.865651,6023.399939
4,MOGWO,910.000000,1254.766444,2047.091823
4,MOGWO,876.000000,1374.108024,619.085879
4,MOGWO,913.000000,1315.734635,0.000000
4,MOGWO,908.000000,1229.846953,3336.289291
4,MOGWO,914.000000,1224.434112,3962.044048
4,MOGWO,873.000000,1329.965128,3289.037880
4,MOGWO,879.000000,1337.626204,308.456636
4,MOGWO,906.000000,1263.214374,5714.046852
4,MOGWO,913.000000,1243.147814,1089.492668
4,MOGWO,891.000000,1330.128005,0.000000
4,MOGWO,912.000000,1227.157527,3154.553186
4,MOGWO,907.000000,1267.506840,3815.650519
4,MOGWO,909.000000,1220.992645,5564.125348
4,MOGWO,914.000000,1235.100599,2721.610458
4,MOGWO,885.000000,1316.427239,1703.799613
4,MOGWO,876.000000,1413.187213,616.781343
4,MOGWO,913.000000,1311.230978,154.791567
4,MOGWO,913.000000,1279.330104,309.759846
4,MOGWO,909.000000,1254.214406,2208.663057
4,MOGWO,907.000000,1246.909926,5817.944821
4,MOGWO,912.000000,1246.821790,2979.917353
4,MOGWO,902.000000,1326.451197,0.000000
4,MOGWO,882.000000,1336.430257,2947.820743
4,MOGWO,910.000000,1303.193711,308.363229
4,MOGWO,913.000000,1223.147580,3979.752913
4,MOGWO,908.000000,1266.527546,2202.711769
4,MOGWO,908.000000,1247.833345,3218.802160
4,MOGWO,907.000000,1268.648395,3580.850291
4,MOGWO,914.000000,1241.975351,2721.403012
4,MOGWO,913.000000,1237.508105,2722.036574
4,MOGWO,910.000000,1265.283952,2029.658581
4,MOGWO,904.000000,1305.214132,462.556396
4,MOGWO,903.000000,1273.216077,2641.366235
4,MOGWO,905.000000,1287.047232,618.566323
4,MOGWO,903.000000,1316.844149,772.268048
4,MOGWO,910.000000,1280.862447,308.456636
4,MOGWO,904.000000,1316.630428,308.456636
4,MOGWO,904.000000,1271.458716,772.268048
4,MOGWO,905.000000,1301.390973,308.456636
4,MOGWO,906.000000,1294.532125,308.456636
4,MOGWO,914.000000,1294.961283,308.236539
4,MOGWO,912.000000,1265.551143,1889.744031
4,MOGWO,913.000000,1266.852153,1081.687938
4,NSGA-II,476.000000,886.282263,0.000000
4,NSGA-II,425.000000,1005.373536,0.000000
4,NSGA-II,461.000000,938.788654,154.259203
4,NSGA-II,455.000000,936.391623,616.952619
4,NSGA-II,422.000000,900.310022,1236.759631
4,NSGA-II,400.000000,1015.734980,1856.383748
4,NSGA-II,416.000000,1007.824803,2042.481331
4,NSGA-II,470.000000,848.271431,3779.130900
4,NSGA-II,452.000000,877.257915,6528.615403
4,NSGA-III,349.000000,899.281563,0.000000
4,NSGA-III,397.000000,799.310007,154.535147
4,NSGA-III,339.000000,854.899362,928.557597
4,NSGA-III,352.000000,836.792026,0.000000
4,NSGA-III,359.000000,831.781930,0.000000
4,NSGA-III,350.000000,763.960562,465.609749
4,NSGA-III,353.000000,800.379827,464.125067
4,NSGA-III,300.000000,734.362366,1395.309781
4,NSGA-III,374.000000,802.847547,0.000000
4,NSGA-III,389.000000,800.916504,0.000000
4,NSGA-III,368.000000,828.038408,0.000000
5,MOGWO,925.000000,1014.436298,0.000000
5,MOGWO,923.000000,1241.459385,0.000000
5,MOGWO,922.000000,1306.358162,0.000000
5,MOGWO,921.000000,1335.099585,0.000000
5,MOGWO,920.000000,1357.541514,0.000000
5,MOGWO,915.000000,1433.579606,0.000000
5,MOGWO,913.000000,1586.132629,0.000000
5,MOGWO,909.000000,1663.379675,0.000000
5,MOGWO,908.000000,1743.442492,0.000000
5,MOGWO,907.000000,1834.070493,0.000000
5,MOGWO,906.000000,1882.135647,0.000000
5,MOGWO,903.000000,1891.803359,153.990688
5,MOGWO,910.000000,1648.790519,154.207995
5,MOGWO,917.000000,1427.991182,154.450378
5,MOGWO,906.000000,1694.099354,155.069708
5,MOGWO,925.000000,1010.664150,307.955129
5,MOGWO,905.000000,1782.345063,308.123006
5,MOGWO,902.000000,1820.472799,308.123006
5,MOGWO,918.000000,1425.346262,308.527450
5,MOGWO,914.000000,1575.414819,308.527450
